origin,destination
"43.73835510000007, 16.745521300000004","43.72938970000008, 16.58849750000003"
"45.553197699999934, 15.982723599999963","45.6295705999999, 16.11811349999999"
"45.20429140000003, 18.589746500000004","45.134365600000024, 18.705972399999876"
"43.13130279999996, 16.875867200000016","43.13136029999999, 17.052206699999985"
"43.868511499999975, 16.428378899999938","43.988443299999936, 16.446568500000033"
"45.29392990000005, 18.683433800000007","45.17242530000029, 18.66956119999997"
"43.762104400000055, 16.44071050000002","43.755755700000094, 16.599463200000002"
"43.502251400000006, 16.424428600000013","43.46434380000015, 16.58567369999994"
"45.31517970000017, 14.479632199999934","45.377366599999995, 14.419750899999995"
"45.18436479999997, 15.561633200000086","45.072829000000056, 15.646577600000084"
"45.172425000000075, 17.758911600000097","45.23181799999996, 17.54808719999999"
"43.64447249999985, 16.77510400000001","43.61770440000065, 16.938241100000003"
"45.28794619999991, 17.14921570000004","45.36135650000033, 16.949746299999983"
"45.32778130000022, 17.02030829999997","45.28846189999989, 17.20835199999996"
"43.43366539999984, 16.74860590000004","43.46037860000033, 16.595681300000088"
"45.27718360000004, 14.255944699999977","45.36785709999997, 14.294435700000056"
"45.702977300000015, 18.877565000000015","45.62298950000007, 18.808841900000026"
"43.15517780000005, 16.870284599999916","43.132782300000166, 17.013964800000014"
"45.316867700000074, 18.741811800000033","45.21238769999999, 18.621574000000052"
"45.292544999999976, 18.682981400000017","45.17918850000039, 18.559137900000014"
"45.06627460000004, 15.64420080000009","45.16693289999998, 15.561688900000087"
"45.79861610000017, 16.749933999999982","45.74919269999975, 16.59637579999994"
"45.86202660000001, 17.40890489999999","45.77027500000007, 17.498937000000083"
"46.13936330000019, 16.827084000000063","46.21076150000001, 16.935088800000017"
"43.12805200000057, 17.08877739999998","43.13162800000006, 16.89278830000005"
"43.153804999999835, 16.79778629999994","43.130148800000065, 16.99941420000003"
"43.72202159999996, 16.383147999999885","43.71060409999985, 16.53705700000001"
"45.57924080000004, 15.572992700000043","45.67685760000015, 15.557715599999995"
"45.210749600000085, 17.688858499999967","45.2656413999999, 17.513135799999986"
"45.16391479999986, 18.880875299999968","45.29851979999993, 18.95142239999998"
"45.10953410000027, 18.114791200000056","45.1897717, 17.981706900000013"
"45.52312829999997, 15.571252899999985","45.63845500000051, 15.535214799999968"
"45.22845469999997, 18.713631399999976","45.24854949999986, 18.51286319999997"
"43.13123670000001, 17.128495199999975","43.13189039999996, 16.928376100000012"
"43.464404800000146, 16.582970399999944","43.42086430000017, 16.710683599999943"
"43.18088660000017, 16.60712219999986","43.164372600000014, 16.442212700000006"
"46.14205039999985, 16.90595950000006","46.19296180000002, 16.749816900000027"
"43.39321679999989, 16.204934000000016","43.39086069999994, 16.3325049999999"
"45.39286299999997, 14.312193600000008","45.26493209999975, 14.258193400000033"
"43.691921200000095, 16.44497229999999","43.70491740000002, 16.614549500000003"
"45.33751839999979, 14.388638699999978","45.301792400000444, 14.255760599999974"
"45.26985160000019, 18.908517400000008","45.37202900000075, 18.9539459999999"
"45.828636700000025, 16.1109303","45.946268199999956, 16.078632500000033"
"45.59314280000008, 16.65949580000002","45.48658240000012, 16.75001369999992"
"43.12358180000058, 17.10948279999998","43.13554100000006, 16.940305500000026"
"45.09428190000016, 18.152253800000004","45.13984049999992, 17.97873909999994"
"43.43934520000035, 16.673067999999994","43.49807580000031, 16.523353499999967"
"45.789632399999824, 17.448678999999952","45.901294399999856, 17.290908699999918"
"45.37950410000004, 14.350700600000017","45.267021200000286, 14.270416499999891"
"46.01929829999992, 15.837506399999986","45.96352260000002, 15.986036100000005"
"43.7045837000002, 16.56439840000007","43.70494819999994, 16.396817699999932"
"45.56224929999978, 17.077518699999988","45.61940689999996, 17.245846500000017"
"43.13290210000001, 16.94830490000003","43.12401260000051, 17.120831299999992"
"45.21703900000002, 18.73084339999998","45.19343729999999, 18.56413970000005"
"45.301206500000006, 18.777631999999965","45.22284119999997, 18.687001399999975"
"43.414693400000175, 16.72779399999993","43.47442049999983, 16.565108099999968"
"45.29952409999993, 18.81517779999995","45.2029263, 18.710009800000066"
"44.16963440000025, 16.05299260000005","44.04889419999999, 16.140966799999983"
"45.128057599999984, 18.571585800000047","45.246133700000165, 18.637736300000075"
"45.25915512500001, 18.93497972500003","45.328679400000176, 19.021326699999985"
"45.44064529999991, 18.246257300000014","45.5011542, 18.101621099999978"
"45.90263450000012, 16.433958800000045","45.80055879999998, 16.350025699999968"
"43.49959740000005, 16.550300700000005","43.50813599999989, 16.389653599999964"
"45.639067400000066, 16.03345779999991","45.70804139999976, 16.179650399999932"
"45.19169170000012, 15.559063100000042","45.08952800000027, 15.629795100000008"
"43.13141830000059, 17.125973599999977","43.13598980000034, 16.938079100000024"
"43.70788710000006, 16.444670200000008","43.757379599999865, 16.581959700000017"
"45.19343729999999, 18.56413970000005","45.27306250000047, 18.681897000000053"
"44.12995990000012, 15.205614500000005","44.104043800000326, 15.337612199999993"
"43.70672930000007, 16.56855709999996","43.63729630000031, 16.72062410000001"
