origin,destination
"50.42700199999804, 3.2627643000000144","50.452047000000015, 3.185434300000002"
"50.46352349999984, 3.483999500000013","50.50194959999999, 3.427975499999988"
"50.624743899999864, 2.6231693000000047","50.62278400000002, 2.541769999999995"
"50.69125710000005, 2.3180431000000112","50.714349800000214, 2.2787621999999734"
"50.46100589999954, 3.588327500000002","50.41948030000001, 3.5866502999999987"
"50.38841370000106, 3.424573400000001","50.35284029999652, 3.364213199999987"
"50.624075100000034, 2.701480000000009","50.674951600000036, 2.7039843999999995"
"50.649304499999744, 2.784237699999998","50.649363699999796, 2.703575500000006"
"50.70232430000064, 2.258343599999997","50.70308550000002, 2.197075000000002"
"50.45050910000004, 3.366626899999997","50.49923519999982, 3.3631679999999964"
"50.74283119999981, 2.316380899999988","50.753130599999764, 2.2584621000000173"
"50.609194699999875, 2.4811292000000007","50.623536799999876, 2.561252599999993"
"50.67215159999998, 2.6618389999999934","50.63572980000001, 2.7646923"
"50.345727699999976, 3.5449859999999953","50.38412079999987, 3.5253574999999966"
