origin,destination
"39.55857850000006, 22.011302899999993","39.700714099999956, 21.62578680000003"
"37.995792000000016, 23.70905310000002","38.07267100000009, 23.96240430000002"
"38.29478169999998, 23.92140050000004","38.357409200000184, 23.642036700000023"
"40.01483099999985, 20.453761500000102","39.85471460000006, 20.479108399999976"
"37.97105690000014, 23.686406799999926","38.09323669999993, 23.960459700000012"
"38.54741920000006, 24.067621100000036","38.42508100000006, 23.896723900000012"
"39.74781039999992, 20.341827000000013","39.545141499999836, 20.29369000000004"
"39.60814089999982, 21.976766999999974","39.61734540000003, 21.70583810000001"
"39.68753600000007, 20.511489700000013","39.856040099999895, 20.40504789999995"
"38.01177929999992, 23.991372599999963","38.11488800000052, 23.726625600000077"
"36.855389599999995, 21.92200439999999","37.016569300000185, 21.99168580000003"
"37.90770249999984, 23.985399099999984","37.80545869999989, 23.784786400000147"
"37.801105499999885, 23.79700320000013","38.01391690000009, 23.688811499999932"
"37.801299999999884, 23.797093900000128","37.981120600000025, 23.643801399999987"
"38.044003199999985, 23.96176279999999","38.114105500000484, 23.748468200000076"
"38.58905080000021, 24.092220999999984","38.4768494, 23.89932470000006"
"40.854542400000106, 21.99495530000004","40.89430450000004, 21.807555599999954"
"40.89739500000001, 21.83959070000003","40.88399880000022, 22.029128200000027"
"37.88760110000004, 21.142741300000036","37.91789010000002, 21.43988370000014"
"38.51270429999991, 23.628534200000093","38.59815239999998, 23.84981090000006"
"39.62609190000041, 20.38181599999998","39.463513299999896, 20.260421700000002"
"40.77724370000003, 21.774023000000035","40.6456808000001, 21.63406579999999"
"40.557015200000265, 23.56699400000003","40.6306194000002, 23.426938999999965"
"36.97659429999998, 21.818586099999926","37.05049919999993, 22.013821399999962"
"39.388422999999996, 20.777318999999917","39.55622100000002, 20.649889999999886"
"38.08934779999999, 23.963157300000013","38.1232284000004, 23.729715300000095"
"39.85161360000033, 20.552665300000026","40.047817499999844, 20.432612400000096"
"40.03528120000003, 20.465227900000002","39.84183300000012, 20.48817560000006"
"38.05331070000024, 23.57232540000008","38.16968749999992, 23.372340999999945"
"39.65612390000005, 20.119349299999996","39.60457329999993, 20.32979520000005"
"38.09497729999988, 23.981241300000008","38.05453299999976, 23.745147100000107"
"36.97327619999991, 22.1456319999999","37.00732999999997, 21.93429330000014"
"38.4940470000001, 23.63917919999998","38.57036160000021, 23.856163800000097"
"39.73136020000004, 20.341457299999995","39.56056360000007, 20.38340730000013"
"39.83936770000016, 20.487218100000078","39.7076138000002, 20.624910599999986"
"40.77197489999983, 24.054744200000012","40.76488460000016, 23.89994910000001"
"36.98606360000003, 21.8297105999999","37.09330249999985, 22.00358079999998"
"40.779171399999996, 22.020276499999966","40.90013690000001, 21.875360199999953"
"39.534385900000316, 20.259663500000023","39.67449139999991, 20.41894900000003"
"37.6739100000001, 21.505724600000107","37.83216179999991, 21.336917000000106"
"37.897121399999996, 24.041701599999925","37.827764699999946, 23.840590200000026"
"37.00132030000019, 21.861471800000032","37.03240420000026, 22.130161400000063"
"38.34987390000001, 23.665703799999946","38.29621540000024, 23.900394800000015"
"40.632092700000214, 23.41530799999995","40.55516080000028, 23.56882490000006"
"38.374539200000235, 23.640018899999948","38.29659189999997, 23.88724109999999"
"36.84294700000011, 21.929143700000044","37.057418500000054, 21.901562299999963"
"40.688799900000014, 21.45703729999992","40.77709099999999, 21.29790659999999"
"39.52574179999998, 20.461014599999928","39.36329720000003, 20.569277600000056"
"37.600804399999994, 22.965396800000008","37.53934660000017, 22.717022500000063"
"38.39117670000023, 23.62791620000001","38.30723770000009, 23.846408699999994"
"36.881204, 21.923222499999987","37.04262390000002, 22.012678599999973"
"37.94116690000013, 21.402337500000037","37.87674500000002, 21.133166600000028"
"38.61555620000024, 23.590977999999915","38.401062100000075, 23.60191620000003"
"38.04104559999998, 23.875356300000032","38.133561300000025, 23.650886499999977"
"36.87489650000016, 22.24229009999993","36.7251425999999, 22.353269799999893"
"36.89838709999996, 21.923428999999995","37.07901700000004, 21.87591969999998"
"37.81032149999997, 23.82771000000008","37.95519750000009, 23.65289300000002"
"36.98013599999992, 22.15030869999992","37.03981820000003, 21.909977699999974"
"38.31913430000007, 23.606754200000086","38.29834589999997, 23.88383879999999"
"39.35921999999994, 20.72260579999998","39.16448060000001, 20.753492499999965"
"40.03155880000005, 20.466375299999992","39.87621520000004, 20.409665300000032"
"36.989135800000014, 21.893519199999965","36.79481750000004, 21.941795400000018"
"38.33096529999999, 23.662684600000105","38.296221499999994, 23.90957329999999"
"39.86905519999996, 20.521798300000068","40.05534820000001, 20.443186900000015"
"41.03418900000043, 23.82283080000026","40.987734500000116, 24.09788170000008"
"40.874993800000105, 22.01702830000002","40.90447560000018, 21.824693199999906"
"40.484671799999965, 22.847074499999994","40.52044870000003, 23.090291599999976"
"37.07535769999999, 22.04706069999997","37.15635439999999, 21.845888299999974"
"37.459644599999834, 23.261085999999885","37.52644799999993, 23.187905"
"38.07344990000011, 23.703053200000028","37.66068149999988, 24.033819900000136"
"35.31970099999998, 25.3889388","35.254612899999984, 25.121764800000015"
"38.325903900000135, 21.95676680000007","38.05605480000012, 21.36320069999999"
"38.041320699999986, 23.363735900000005","37.9968471, 23.947356099999997"
"37.96949530000001, 23.221149800000052","38.01015529999995, 23.956621400000007"
"38.205375199999835, 22.138953199999925","38.11996999999991, 21.593043399999967"
"38.21751850000008, 22.1253098","38.11828559999981, 21.51712599999997"
"38.16023920000018, 21.65865129999989","37.91055470000033, 21.221024799999938"
"40.69075609999992, 22.834632299999996","40.766863100000144, 23.280785199999983"
"39.57703580000004, 21.85487020000006","39.659957800000086, 22.399809000000186"
"40.73991790000009, 22.555957000000063","40.63173350000009, 23.094846800000028"
"39.88512170000006, 20.503127600000013","39.6772190999999, 20.82839260000007"
"36.222685500000054, 28.100102599999943","36.41274349999997, 28.208177899999964"
"37.875405999999835, 21.262876700000007","38.122018299999965, 21.670277299999988"
"35.17471139999987, 25.193495700000074","35.397584, 24.99698099999997"
"38.057895699999975, 23.886588299999985","37.9903227000002, 23.319325699999947"
"38.451788800000045, 23.614471800000008","37.96290949999981, 23.90056940000005"
"37.8634381999999, 23.87595210000001","37.97753960000011, 23.232201399999894"
"38.236462300000184, 23.808497999999936","37.78839739999998, 23.979677399999964"
"39.62489890000022, 20.892961599999925","39.85982600000002, 20.576979499999972"
"37.66105180000018, 21.44967549999993","38.0375107000001, 21.351637000000025"
"38.4588667, 23.681873900000145","37.98738059999997, 23.70869900000006"
"40.72205110000002, 22.646834100000028","40.824289499999985, 22.221988900000014"
"38.33208740000012, 21.873666700000044","38.08732069999988, 21.408971799999982"
"37.961087599999864, 23.729014000000006","38.41827659999999, 23.602561499999982"
"40.70120430000021, 22.594844499999965","40.64916990000012, 23.0257205"
"38.145380099999805, 21.561056000000164","37.87546940000011, 21.19750910000001"
"38.44347320000013, 23.646523200000026","37.971867800000055, 23.880760799999965"
"36.366480600000024, 28.22024930000001","36.36097280000014, 27.97307099999999"
"35.24980570000025, 25.449166600000034","35.250395899999994, 25.06852249999993"
"38.03864880000001, 21.4268829","38.37507239999992, 21.77678959999996"
"38.096224400000004, 21.484786600000007","38.28618659999994, 21.96739839999999"
"36.407376099999894, 28.18605089999991","36.19975889999994, 28.08780849999996"
"39.36822939999998, 22.031359099999968","39.7547212999999, 21.546288200000063"
"38.02134540000011, 21.332342899999954","38.37229479999982, 21.773532899999992"
"40.748205700000085, 22.9165629","40.737519200000065, 22.46210539999997"
"39.9692156999999, 20.41378189999995","39.77140769999994, 20.750931899999987"
"39.59163410000056, 20.80411979999979","39.87718020000016, 20.575652000000062"
"38.04319080000041, 23.2910922","38.1358868, 23.86883300000006"
"36.25652619999993, 28.14754820000002","36.437341700000204, 28.240634699999962"
"36.38079480000006, 28.194049799999913","36.19860639999979, 28.109570599999948"
"38.11084380000004, 23.89474750000001","37.97216640000027, 23.30562799999999"
"40.71991550000003, 22.70055359999996","40.77703150000006, 23.18684400000001"
"39.56748450000019, 20.96313180000004","39.85759619999994, 20.657638899999867"
"38.10382889999988, 21.451565099999957","38.2757255999999, 22.058912499999966"
"38.32647010000002, 23.53248570000006","37.87906299999993, 23.885307400000038"
"38.14280410000005, 21.49687529999998","38.25335270000006, 22.084817600000136"
"36.389331899999945, 28.174819300000028","36.20836390000001, 28.090034599999996"
"37.94256554999991, 21.273097250000074","38.200810000000004, 21.77869430000003"
"40.80138389999997, 21.973059799999994","40.803695099999985, 22.423979000000017"
"39.615374999999915, 22.419623799999982","39.55352480000021, 21.84083740000006"
"37.86899959999978, 21.176753599999987","38.128243299999916, 21.55005959999988"
"38.20217709999983, 21.768245699999937","37.995577200000064, 21.3096195"
"41.072913899999925, 23.643228399999867","40.97512760000003, 24.03535470000007"
"39.883130700000116, 20.599360100000084","39.6754992999999, 20.938285100000073"
"39.888376500000156, 20.525992700000096","39.678532600000345, 20.895367599999982"
"36.40982840000009, 28.144912200000032","36.29180070000009, 27.907876499999862"
"37.676028499999944, 24.047189699999926","38.09639000000001, 23.769252800000057"
"36.3558396, 27.986825200000002","36.44754739999982, 28.22242750000003"
"40.75680660000002, 22.210566499999977","40.730618600000135, 22.622359699999976"
"39.905020500000106, 20.559781200000007","39.57625279999998, 20.75968890000012"
"39.85031789999995, 20.672287999999952","39.514897700000326, 20.702237300000032"
"39.88882720000005, 20.502712499999873","39.66804480000019, 20.839119599999904"
"38.31282189999996, 23.58763839999987","37.876911000000014, 23.92962790000001"
"35.26070379999982, 25.398967500000012","35.417121799999954, 25.008926600000027"
"38.143770599999954, 21.60778099999998","37.79803920000032, 21.2925617999999"
"38.27158229999992, 22.06628129999997","38.086244799999996, 21.517093799999998"
"38.23588509999994, 21.74786449999995","37.96991410000003, 21.26514660000002"
"38.23795449999969, 22.11643270000008","38.15680550000003, 21.526756800000033"
"41.53399280000041, 26.387066299999955","41.37339090000007, 26.62117109999996"
"37.97117189999998, 23.91395409999993","38.01800610000004, 23.25596169999999"
"35.315563300000036, 25.29563129999981","35.24407120000001, 25.01810499999986"
"37.884394999999856, 21.262739900000017","38.15229459999996, 21.67058960000002"
"39.751322699999804, 20.794953300000014","39.47561179999977, 20.513315799999923"
"39.52427610000038, 21.808515399999983","39.63265660000018, 22.420764800000036"
"40.716073300000104, 22.532081400000116","40.720770300000126, 22.970239500000076"
"38.02850179999991, 21.343045199999942","38.32167660000013, 21.85883370000007"
"40.812082099999635, 22.019267199999817","40.75195510000005, 22.431207700000073"
"36.40864959999998, 28.165417100000003","36.303192000000045, 27.89650259999999"
"40.8086516999999, 22.14160330000014","40.70819390000022, 22.53143219999997"
"38.01177929999992, 23.991372599999963","38.01576840000017, 23.353030899999943"
"41.10130889999991, 23.657172000000003","41.25278400000004, 23.34189260000004"
"41.537101700000015, 26.53542580000001","41.37839880000009, 26.38218419999997"
"38.03727250000007, 21.374425700000025","38.35030809999997, 21.773746099999936"
"35.191792700000114, 25.20206640000004","35.37812620000002, 25.025188600000085"
"40.73663470000003, 22.623671200000025","40.74959380000015, 22.174716599999982"
"40.980874299999996, 24.02099230000006","41.081429100000015, 23.67299089999999"
"37.80068929999999, 23.97955549999996","38.24274750000025, 23.804767799999993"
"38.32829879999991, 21.76406110000006","37.98497390000026, 21.41886860000009"
"40.73701999999995, 22.6096784","40.761017900000105, 23.14002870000015"
"38.094613499999944, 23.8228344","38.04479090000038, 23.24732080000002"
"35.35640940000013, 24.189894199999898","35.2746163999998, 24.485704799999944"
"39.36842840000002, 22.002911599999997","39.690769500000215, 21.637937099999995"
"37.814765800000224, 24.000690699999993","38.077709500000104, 23.507215200000097"
"38.352846699999965, 23.544137299999996","38.00465100000011, 23.9478851"
"37.992299899999836, 23.238849799999983","37.99809439999999, 23.89349219999998"
"39.41893740000005, 22.027072199999942","39.708450900000244, 21.614721700000015"
"40.736095699999986, 22.465458500000043","40.62405580000031, 23.067210699999997"
"37.86057350000019, 23.949629399999953","38.31713040000015, 23.8241616"
"40.76257029999977, 22.040842400000134","40.73239330000004, 22.01053360000009"
"37.95724610000005, 23.463275500000005","37.95480139999998, 23.539286200000024"
"40.724326100000106, 21.42804019999998","40.81488209999963, 21.3987225"
"40.898469899999945, 23.816614700000017","40.93158240000007, 23.86981979999998"
"39.47590690000004, 21.076335799999942","39.53932359999995, 21.102748800000008"
"39.46612679999979, 21.733065200000034","39.527491899999916, 21.681361600000045"
"37.88640500000004, 21.249472300000058","37.847462799999924, 21.19717659999993"
"37.92425489999995, 23.765479899999985","37.92989540000011, 23.69217910000006"
"39.74117979999992, 20.765620000000013","39.696394999999974, 20.866049200000106"
"37.95134739999971, 22.999235900000006","38.003172, 22.92975009999996"
"38.06357940000024, 23.12467040000003","38.070279300000074, 23.21144660000002"
"36.98021980000002, 21.915531400000017","37.040706699999845, 21.964698700000046"
"40.61962760000011, 23.449952000000103","40.6135720999999, 23.391720499999973"
"37.00459460000018, 21.86671560000002","37.042591799999954, 21.91719489999996"
"40.05416879999983, 20.444232300000092","39.971422300000015, 20.445338"
"40.68015660000004, 22.865594299999987","40.718506699999864, 22.920508699999992"
"37.03734209999997, 22.145741900000047","36.97322919999993, 22.145585899999922"
"38.30795719999997, 23.86771069999999","38.33504460000006, 23.714840300000027"
"37.722150500000026, 21.401823300000004","37.65717839999999, 21.502389099999963"
