origin,destination
"66.76544780000026, 27.375316999999978","66.72706739999995, 26.8069711"
"66.64038609999969, 27.70214519999993","66.81245920000006, 27.02491300000007"
"66.60967720000001, 27.17845359999993","66.6896749000005, 26.574457000000063"
"66.69779759999997, 26.796049399999966","66.64497869999998, 27.66693009999995"
"60.9802348000002, 26.617146899999938","61.16139929999997, 27.042142800000022"
"61.704414600000085, 22.963308099999946","61.900216500000376, 22.46944600000015"
"62.188819499999596, 22.477717400000024","61.92528450000056, 22.451098499999954"
"60.36483040000001, 22.37940069999987","60.57785780000005, 22.60787849999997"
"61.368669999999995, 23.552360199999956","61.647833599999984, 23.658197899999966"
"60.6160948000001, 22.36638170000004","60.385813599999956, 22.20562620000003"
"66.78305550000003, 27.619123500000033","66.71425369999993, 26.80130829999997"
"60.47680049999993, 25.454251799999923","60.45997220000028, 24.999695499999916"
"66.79856630000003, 26.91346170000005","66.58329289999998, 27.280330699999986"
"66.54941060000013, 25.942832500000083","66.61845470000014, 26.625477399999944"
"65.10726770000005, 28.81577659999995","64.92115189999953, 29.26586159999998"
"66.79128219999996, 26.94098870000004","66.62912199999992, 27.64066049999996"
"63.236011899999966, 28.90062589999996","63.107846700000096, 29.632038500000103"
"64.40700259999996, 26.34490169999995","64.18392330000005, 25.98228470000007"
"66.87110170000011, 26.590361800000046","67.08192619999947, 26.625136100000006"
"62.19744969999991, 24.98367640000004","62.006081199999926, 25.43318779999984"
"66.77268250000054, 26.572224400000053","66.5634059999999, 26.90953799999999"
"66.8149953000001, 27.049791099999986","66.78720730000003, 27.67873430000003"
"61.0374570000003, 25.97616270000002","60.82139520000003, 26.242370700000027"
"66.50648669999956, 25.89826199999999","66.6535435000001, 26.499711899999983"
"60.40445740000013, 22.15215809999998","60.61646519999997, 22.11588939999999"
"63.22566929999994, 28.828711899999966","63.14618699999988, 29.545435199999968"
"66.63911690000016, 26.544369799999938","66.54580520000005, 25.82136619999991"
"66.64539550000019, 26.570347399999946","66.50123290000006, 25.672818400000054"
"66.4884689999996, 26.19166199999991","66.72425549999977, 26.511393400000014"
"60.8723361, 24.245204799999968","60.987774599999966, 24.733315000000005"
"62.549136200000035, 30.8503444","62.77232410000003, 30.867263700000002"
"61.91608620000006, 22.47035710000004","61.7029584999999, 22.827149199999937"
"63.06895009999983, 29.643242899999947","63.226475700000634, 28.983148400000093"
"60.09487790000042, 20.229680699999797","60.09765220000023, 19.879552900000043"
