origin,destination
"57.009397199999945, 24.143603700000106","56.87700009999992, 24.00308310000008"
"57.04949779999988, 24.202167000000024","56.893259400000126, 24.00575630000006"
"56.928861599999856, 24.05179149999986","57.03422169999993, 24.281162099999968"
"57.043243400000016, 24.08643129999999","56.906598300000056, 24.013648800000063"
"56.725146800000125, 22.899588700000034","56.823302200000086, 22.425519100000013"
"56.980858400000024, 23.842965399999883","56.996006300000005, 23.47257109999999"
"56.99690239999984, 24.296135700000022","56.87767059999997, 24.06461970000012"
"56.9193009000001, 24.051418100000028","57.06145550000001, 24.038611999999905"
"56.99246170000008, 23.912082900000016","56.99137879999974, 23.51488610000002"
"56.8618709000001, 24.308813700000062","57.01814560000007, 24.017348800000008"
"56.87782280000032, 24.345765800000027","56.970083899999906, 24.06377219999996"
"56.881899500000074, 24.06485300000007","57.02597910000002, 23.994224499999913"
"56.876949000000174, 24.250974799999984","57.02662830000002, 23.994793999999914"
"56.99782160000003, 24.27037319999993","56.96135680000005, 23.969368699999983"
"56.94315760000009, 24.0355664","57.02805120000001, 24.27341779999983"
"56.98461559999998, 23.844258600000096","56.9987525, 23.47887629999999"
"57.03644020000004, 24.010818999999994","56.975115999999936, 24.24304940000002"
"56.9664883999998, 24.022496600000093","57.0401348, 24.292544300000007"
"56.98717599999997, 24.253258099999947","57.038133599999995, 24.01982069999988"
"57.075572100000144, 24.11996329999985","56.90707140000007, 23.991058699999932"
"56.726834100000126, 22.885234300000036","56.7848303999999, 22.41157580000005"
"56.77089860000013, 22.484826199999905","56.730720900000236, 23.038779300000034"
"57.03908549999996, 24.104000599999996","56.87190010000042, 23.927772300000065"
"57.02122219999999, 23.491598500000062","56.96379629999985, 23.810899999999968"
"56.92448410000013, 24.043417800000043","57.039732500000156, 24.197617400000098"
"56.95945619999998, 24.35477349999999","56.962009799999976, 24.020429200000024"
"56.96676420000007, 24.31161899999996","56.98287600000002, 23.99720399999998"
"57.02610740000022, 24.110107699999947","56.88810240000016, 23.989161700000054"
"56.89107429999993, 24.04050740000001","57.03148390000002, 24.096833499999885"
"57.07975200000007, 24.115445900000058","56.90595089999973, 24.032527900000023"
"56.972290000000136, 23.94526000000013","56.98419449999971, 24.29766809999992"
"56.99588240000006, 23.902156200000018","57.030787099999735, 23.49249800000002"
"57.020145400000054, 24.27248800000001","56.92554930000022, 24.02664090000004"
"57.034880900000175, 24.193343900000094","56.89591440000012, 24.004198800000058"
"57.029486099999936, 24.26390830000008","56.93111310000021, 24.009693999999904"
"56.94720530000009, 24.061844300000082","57.038397100000005, 24.29079690000001"
"56.99482999999995, 24.279323999999995","56.96487289999997, 23.944925800000057"
"56.71441240000012, 22.932338500000036","56.81563580000011, 22.38303690000006"
