origin,destination
"26.53254400000002, 44.01002819999988","26.01576940000002, 43.975891300000065"
"25.871008699999997, 44.22981320000002","26.301243000000024, 43.8741858999999"
"18.27870939999986, 42.24158770000004","18.63805410000005, 42.036695499999"
"24.643095699999943, 46.620631099999976","24.98509669999994, 46.38991279999984"
"21.715133599999998, 39.812521500000045","21.298083999999996, 39.880865899999975"
"16.639499600000036, 42.993391999999886","16.481574699999996, 42.769700099999994"
"23.899960899999925, 38.33065395000001","24.075433599999954, 38.04896920000001"
"21.3431091, 39.650630699999944","21.534282499999918, 40.04506979999992"
"16.697548299999973, 43.03640239999973","16.505321249999895, 42.80432319999997"
"26.33021839999998, 44.0469244","25.870614700000026, 44.22419270000012"
"16.72003060000003, 42.979644799999946","16.576781000000093, 42.7325263000002"
"21.444135200000005, 39.58085689999983","21.585667099999984, 39.944474199999796"
"24.561475699999985, 46.4342902000002","24.485216699999953, 46.86368920000002"
"18.772943899999984, 41.95382750000019","18.42765469999999, 42.11975810000008"
"25.844521200000035, 44.265077400000045","26.293366899999953, 44.01680410000003"
"26.07221629999989, 44.05825310000007","26.389173725000006, 43.701438675000034"
"25.80846729999991, 44.247558799999915","26.14959230000002, 43.87203450000001"
"25.994471299999947, 44.03372220000009","26.51744469999998, 43.99061359999995"
"26.337953100000004, 43.92026910000026","25.921040199999965, 44.153338800000036"
"25.84548869999999, 44.236951299999774","26.213697400000097, 43.89417069999985"
"21.60073930000002, 39.704348399999965","21.300866899999978, 40.00242709999978"
"21.62312079999987, 39.71155710000041","21.274268500000044, 39.983246700000194"
"26.38747990000011, 44.14054400000008","25.975188900000106, 43.957267199999905"
"25.86698609999993, 44.09466390000003","26.32371520000009, 43.93126310000013"
"26.137357599999905, 44.223158700000035","25.91262519999997, 43.79730080000001"
"18.786218799999965, 42.00305459999994","18.4309576, 42.13902170000009"
"21.68184470000003, 39.59455299999974","21.314357299999976, 39.94882039999992"
"16.534067999999984, 43.05689239999976","16.50525089999999, 42.75018150000001"
"26.506383499999977, 43.99445659999979","26.00067170000001, 44.059434100000495"
"24.68801230000002, 46.651137899999966","24.96272099999997, 46.32042659999982"
