origin,destination
"53.45365779999979, -9.327561600000015","53.26746610000009, -9.131037099999993"
"52.8870818, -6.322456399999998","52.97495210000002, -6.027156399999979"
"54.57207470000024, -5.504558400000022","54.60979049999997, -5.847377000000049"
"54.86465689999972, -6.312429499999999","54.6467931000002, -6.213038099999991"
"52.19731540000014, -7.078162600000045","52.348721800000504, -7.318769100000017"
"51.97385620000002, -8.790304999999986","51.921878899999875, -8.40584509999998"
"54.47790690000003, -5.923464500000002","54.622654900000036, -5.578402200000014"
"53.056168900000344, -6.041056400000041","52.93543599999999, -6.307583600000016"
"51.78707900000005, -8.286321799999975","51.807420300000075, -8.661145700000011"
"51.58662319999998, -9.584669900000009","51.7570479999999, -9.371492199999944"
"51.90623059999997, -8.155298799999994","51.95943990000004, -8.535976099999987"
"52.38378800000019, -7.294634600000019","52.358481300000015, -7.723349799999997"
"54.4964034000002, -6.08305749999997","54.66829490000007, -5.679897700000006"
"52.53912470000034, -8.4533195","52.72012690000009, -8.667672499999997"
"53.224535200000034, -8.854244200000013","53.42346370000121, -8.572169600000018"
"51.91007289999991, -8.541741299999973","52.00297669999972, -8.287594399999994"
"54.81611469999999, -7.4540546999999675","54.98731739999996, -7.1917029"
"53.17233620000012, -8.883904100000004","53.40434279999995, -8.94688780000002"
"53.77791929999999, -6.945650200000043","53.86055790000013, -7.321644000000017"
"53.329165899999914, -9.288574200000015","53.31080499999997, -8.87586610000001"
"52.37385199999991, -8.242060799999997","52.50909729999997, -8.53144729999999"
"51.71502830000034, -8.799684699999984","51.841579999999965, -8.583364500000005"
"54.476308300000056, -5.861807300000006","54.66190840000003, -5.69549859999999"
"52.052952799999865, -8.456139399999998","51.88824980000016, -8.523286499999964"
"52.56248080000005, -8.35631560000001","52.771328399999945, -8.598318800000008"
"53.993412399999954, -7.332082400000005","53.80622640000008, -7.0257211000000215"
"52.3222126000005, -7.300985200000004","52.23228269999997, -6.975732999999996"
"54.655734199999976, -5.760684099999964","54.68910040000004, -6.083717799999997"
"54.4146049000001, -5.704585000000022","54.64961390000008, -5.677840399999998"
"54.528422199999966, -5.919513499999997","54.44832700000008, -6.315554199999942"
"53.3810278000001, -6.06233689999999","53.31938020000009, -6.270404799999992"
"53.327752899999965, -6.2084166000000085","53.30001509999987, -6.457711599999975"
"53.293778300000014, -6.212483299999997","53.380502400000296, -6.076114599999978"
"53.38596299999995, -6.159747099999991","53.27472960000002, -6.118218600000026"
"53.27536849999991, -6.153662199999992","53.38961620000012, -6.126926100000044"
"53.27801550000003, -6.132457000000006","53.3895860999999, -6.108854799999989"
"53.27805789999995, -6.15296199999997","53.39110139999984, -6.129950899999979"
"53.29377190000008, -6.2459353000000135","53.36887469999994, -6.058482499999994"
"53.383965600000046, -9.391650599999995","53.33982660000014, -9.379805599999948"
"53.333271900000135, -6.265561400000012","53.38554090000009, -6.058085600000002"
"53.26254959999992, -6.119366300000013","53.36762549999987, -6.182567400000009"
"53.44383020000018, -6.138574500000021","53.289291000000254, -6.167719000000021"
"53.39262819999996, -6.138459200000003","53.27933680000024, -6.1468896999999805"
"53.34874450000014, -9.375174399999949","53.3849910000002, -9.375790200000006"
"53.30883019999998, -6.271265500000008","53.392950000000035, -6.068493499999997"
"53.29755610000017, -6.200646500000021","53.37347669999998, -6.059768299999963"
"53.469960999999984, -6.24290449999999","53.28930730000001, -6.145213500000008"
"53.384845400000195, -9.375537400000006","53.33637470000014, -9.40112909999995"
"53.284369400000855, -6.128593900000026","53.396391500000234, -6.1380080000000286"
"53.298969600000284, -6.235850099999982","53.37427359999999, -6.07171329999999"
"53.35327160000001, -6.166390199999995","53.23465379999998, -6.111474099999999"
"53.29483180000028, -6.220482099999985","53.37940660000001, -6.048528799999997"
"53.287397500000075, -6.204978199999946","53.38905450000002, -6.070969299999996"
"53.2980312000001, -6.222423899999979","53.38082050000006, -6.053151499999987"
"53.40161540000012, -6.140409299999971","53.27887620000009, -6.132268900000015"
"53.3707331, -6.055343899999995","53.30676269999979, -6.223847400000018"
"53.259101600000086, -6.1225983000000195","53.368206499999864, -6.170952399999975"
"53.306382299999946, -6.262668999999993","53.37068990000006, -6.055199"
"53.374373000000446, -6.137634100000032","53.26469460000031, -6.183752700000032"
"53.27556450000017, -6.099531400000006","53.375196699999975, -6.184769100000013"
"53.377952700000044, -6.184066500000005","53.27080459999997, -6.094495899999973"
"53.34816690000014, -9.377374899999952","53.38664410000004, -9.389399499999994"
"53.4309481999999, -6.167939999999996","53.28769340000001, -6.1197197000000045"
"53.38132569999939, -6.151605200000031","53.274294099999985, -6.093198799999995"
"53.3701811000001, -9.324149799999962","53.392774300000035, -9.380932799999991"
"53.25131939999998, -6.149707099999993","53.37195470000046, -6.142899800000031"
"53.37749699999986, -9.368967599999987","53.345178800000156, -9.387255899999948"
"53.36644649999996, -6.188309499999972","53.26860120000026, -6.103971300000064"
"53.28393610000006, -6.105573900000012","53.38555940000035, -6.192610400000028"
"53.33628820000049, -9.369862399999988","53.39448630000004, -9.386000099999993"
"53.18629640000015, -8.786133799999979","53.2501601999999, -9.159066500000002"
"53.33556800000049, -9.366467499999986","53.3845529, -9.385962500000002"
"53.39008920000004, -9.380485299999988","53.359152100000436, -9.33816529999999"
"53.39446920000001, -6.185010500000006","53.2832260999999, -6.138313199999987"
"53.39224150000001, -6.069272399999996","53.27749660000021, -6.14738169999998"
"53.38530890000009, -6.057991700000001","53.32515079999985, -6.287288999999964"
"53.387888600000046, -9.390142299999996","53.34621440000011, -9.346814599999949"
"53.30283689999987, -6.470081499999973","53.3448269000003, -6.234584199999996"
"53.29827100000008, -6.22737319999999","53.38554600000007, -6.052952499999998"
"53.37976590000004, -6.048718999999988","53.302246200000155, -6.242151200000038"
"53.45543979999995, -6.1749852","53.291828799999934, -6.1295120999999915"
"53.44416139999998, -6.129849100000001","53.2897459999999, -6.136557699999998"
"53.34981340000012, -9.38137659999995","53.3845529, -9.385962500000002"
"53.34273780000013, -9.38477459999995","53.37776739999987, -9.367205599999986"
"53.4394443, -6.123683099999991","53.28845570000022, -6.151857899999949"
"53.275040299999795, -6.126852000000007","53.38612700000014, -6.180330100000001"
"53.38627550000002, -6.065009500000025","53.30867850000007, -6.262524099999969"
"53.29095090000007, -6.1723101999999885","53.38487439999985, -6.054440099999999"
"53.3752749000001, -9.346622999999962","53.32153860000039, -9.392218099999981"
"53.36435439999999, -6.056154200000019","53.3042458, -6.245213299999986"
"53.37412029999983, -6.070785200000069","53.3099819000001, -6.253705500000056"
