origin,destination
"49.6407496, 21.799350799999917","49.5103393, 22.264808599999995"
"50.06138590000004, 20.08231140000004","49.87399569999998, 19.533581999999992"
"52.62650669999992, 14.69523000000003","52.3311510000001, 14.609729400000042"
"50.70872010000038, 23.410779400000035","50.76112199999981, 23.990288900000028"
"51.56725260000035, 15.551964699999974","51.64111509999999, 14.982381100000023"
"51.2756479999999, 22.27536720000005","51.348307400000095, 22.915805899999963"
"49.98242210000253, 19.55956410000009","49.95275590000005, 20.31975619999999"
"50.21605789999998, 22.143035400000006","49.90258040000049, 21.868847200000033"
"51.63041029999999, 15.0905483","51.309083399999835, 15.193113599999938"
"51.65038270000032, 14.966370200000041","51.562233100000114, 15.510625699999814"
"50.104409099999955, 18.278372899999948","50.255511199999866, 18.862193099999967"
"50.817460200000184, 15.430974899999988","50.91103830000021, 15.922578200000016"
"50.47067560000015, 19.411952700000068","50.13603790000012, 18.994770099999997"
"54.57144540000003, 16.851918500000007","54.35675040000007, 17.286820299999988"
"54.58844420000023, 18.35765780000003","54.22479950000008, 18.348695400000015"
"51.06190870000002, 23.00639535000002","51.33563869999993, 22.517872600000047"
"52.79249479999993, 23.207918300000003","53.122710799999794, 23.276203"
"49.46822330000004, 22.246546999999996","49.602211500000074, 21.7946002"
"54.65259179999998, 18.37621190000003","54.34847409999963, 18.622848200000085"
"51.593406300000126, 15.428969099999897","51.78619670000003, 14.972485499999959"
"53.12567880000002, 23.447492500000017","53.309385600000034, 22.908592699999957"
"54.608318500000415, 18.490937500000058","54.24636540000003, 18.727005200000008"
"54.65715890000014, 18.11218039999991","54.49107490000023, 17.63257579999993"
"53.12379260000025, 23.03468269999995","53.15707289999973, 23.567974399999954"
"51.187476600000046, 15.353870499999987","50.99044299999975, 14.94367349999996"
"50.34462959999972, 22.924586500000036","50.657803, 23.227635399999947"
"50.12058310000011, 20.364513900000016","50.03273779999993, 19.762303999999947"
"54.34825830000005, 18.461063199999952","54.68848459999971, 18.38227839999996"
"53.79287429999985, 22.126405600000126","53.55392469999996, 21.655655600000056"
"51.26528180000003, 22.52854659999988","51.032638599999906, 23.129884600000036"
"52.411069600000346, 22.682461599999947","52.404085500000086, 22.037268900000026"
"52.73535859999995, 23.109580599999966","53.0337663999999, 23.37184509999995"
"51.25985360000001, 22.35443130000001","51.03842370000006, 23.029407399999968"
"50.909428499999976, 15.703641399999928","51.11382150000032, 15.269549700000036"
"53.47490799999993, 14.58148099999994","53.28686639999995, 14.986594199999988"
"54.622042999999934, 18.502198700000008","54.259907399999946, 18.46830660000001"
"51.03595039999992, 23.05886890000011","51.2718004, 22.354829699999968"
"51.37117859999984, 22.61821059999995","51.042916300000684, 23.044804899999875"
"50.22293789999988, 18.839109199999985","50.28407790000001, 18.22815570000001"
"51.18584020000002, 17.24003079999998","51.15158650000013, 16.6320061"
"50.7256297000001, 23.268173200000096","50.78946, 23.794643699999988"
"53.06087130000002, 14.434565600000006","53.365030100000176, 14.620619899999943"
"52.77924540000094, 15.566560299999932","52.67034359999985, 15.039270800000045"
"53.92254480000013, 18.3363324","53.74984100000007, 17.770935899999984"
"50.14633860000004, 22.230655500000065","50.24915529999992, 21.668732000000016"
"51.55957309999997, 15.566799200000004","51.64139579999992, 14.99779390000006"
"52.69248539999996, 23.083338899999966","53.03156200000011, 23.337764400000005"
"50.34509170000012, 22.341909199999954","50.03788840000005, 22.684989799999936"
"54.47956810000015, 16.993531900000097","54.31323749999998, 16.459980099999925"
"50.4132674000007, 16.301858399999972","50.330678599999956, 16.803243900000012"
"54.20507199999994, 17.365390899999948","54.448181800000405, 16.988189300000002"
"51.108148200000066, 22.94594379999992","51.44245660000006, 22.564960899999942"
"51.07004280000017, 22.944741700000005","51.40516819999986, 22.614869499999973"
"51.62156200000034, 15.336557699999997","51.3211174000003, 15.078508500000094"
"51.22146990000003, 22.60728870000006","50.98789269999993, 23.13163249999995"
"53.2682984999999, 14.495112500000035","53.36198629999999, 15.003001000000001"
"50.14705500000027, 19.855464999999917","49.767581400000196, 19.934160500000086"
"54.47998359999994, 17.54610230000008","54.489307800000255, 16.96464940000005"
"54.28445149999996, 18.772520699999955","54.17026710000035, 18.16939430000001"
"50.33060020000053, 23.45496079999997","50.69478680000015, 23.315848000000013"
"51.140309200000246, 15.177488799999978","50.94910500000001, 15.586500699999918"
"53.750873900000556, 17.75817789999995","53.96771329999999, 18.280755900000013"
"52.20879420000004, 20.366818100000017","52.313263299999974, 21.076192699999986"
"49.74079949999988, 22.63092590000001","49.95653610000024, 23.07396719999998"
"53.49011859999992, 14.793260799999972","53.248267799999965, 14.436082200000005"
