origin,destination
"53.567320199999976, 9.809053800000015","53.715544, 9.819573300000002"
"49.15648250000008, 7.093143300000028","49.17304530000002, 7.234071700000024"
"49.73280830000009, 11.701355200000027","49.65088060000026, 11.795908700000025"
"49.41620389999998, 7.748963500000025","49.5211462, 7.814906700000004"
"51.34309680000017, 7.436803600000015","51.43406160000004, 7.4038065000000035"
"49.33677220000004, 6.859076300000081","49.38058500000001, 6.730043799999988"
"49.36033679999991, 6.654889100000018","49.50175609999997, 6.7591685999999696"
"54.16824019999991, 9.180907099999981","54.21569360000024, 9.069878099999977"
"50.74923160000008, 6.313804900000009","50.793869900000765, 6.219484100000028"
"52.434810899999945, 12.933453000000057","52.40237209999973, 13.112117100000024"
"51.166857299999805, 7.182492399999974","51.08178669999991, 7.178483099999984"
"50.830886200000045, 12.054530500000038","50.922088800003124, 12.098187299999921"
"51.29723150000002, 14.2621134","51.278315799999966, 14.51004660000001"
"53.82967950000017, 10.020864500000036","53.98167780000001, 10.075580899999997"
"54.695660299999886, 9.414477700000045","54.5644678, 9.327831500000048"
"52.94674634999997, 7.533223899999995","52.79266180000006, 7.487810900000033"
"53.803641399999954, 13.202824500000013","53.67898500000007, 13.076555700000027"
"51.616245000000106, 6.943726300000029","51.45952620000006, 6.975611400000016"
"54.32394510000061, 9.76769910000004","54.20161459999987, 9.563718999999985"
"48.3112873, 11.403323200000012","48.44202160000032, 11.517907199999955"
"48.509942099999805, 8.384703700000019","48.648399600000104, 8.333084600000007"
"51.2890906000002, 13.07694360000001","51.2945524000001, 13.365129300000014"
"47.795747300000016, 11.483237500000003","47.90660390000026, 11.594723599999973"
"52.523361400000226, 8.79863509999999","52.59653030000124, 8.50907230000003"
"54.331706000000004, 12.834213199999983","54.27028509999993, 12.557226299999977"
"48.1508700000001, 9.944868199999972","48.26908469999982, 9.823168799999982"
"54.21419229999976, 12.815223700000045","54.11092009999993, 12.644858800000058"
"53.521168800000055, 9.130239499999997","53.36843839999998, 8.965259300000008"
"52.62002229999954, 7.446635500000108","52.72782159999971, 7.228837500000042"
"51.454562600000145, 14.18177620000002","51.33767160000087, 14.014928599999982"
"52.63571919999988, 13.335092099999983","52.69807369999999, 13.088728199999995"
"53.40798530000001, 8.147519299999999","53.414744400000046, 7.888321800000025"
"51.475197000000044, 14.474605300000032","51.535704600000116, 14.701385900000043"
"54.11079419999993, 12.226306700000006","54.16398070000036, 11.947130600000023"
"51.30790500000049, 13.75663210000006","51.32720880000006, 13.474616800000026"
"47.98645780000085, 10.66803670000001","47.85867970000007, 10.589935399999959"
"53.366340400000134, 8.326604099999972","53.206873000000364, 8.287821499999986"
"49.404608400000136, 10.906293000000003","49.36726109999988, 11.177227799999956"
"47.85136199999982, 12.5518591","48.003618300000106, 12.573707599999986"
"49.653746400000244, 8.208735299999969","49.568291999999985, 8.000266600000002"
"51.12975749999998, 13.871539000000027","51.27228379999981, 13.753469600000019"
"48.14995319999988, 11.55262759999999","48.34633680000029, 11.640630799999972"
"48.71933960000007, 13.006638999999995","48.68685959999992, 12.763881699999999"
"48.560309600000245, 11.461330400000032","48.67842750000004, 11.273205100000013"
"47.76058359999998, 9.582056799999997","47.69794920000003, 9.410355400000002"
"47.78294509999993, 9.584430300000022","47.85747100000007, 9.424704699999952"
"52.212676199999926, 7.503688499999971","52.05427400000013, 7.6437406999999915"
"49.63989929999987, 8.135118100000025","49.65544820000006, 8.41200300000002"
"48.51784419999994, 9.000555999999984","48.529168400000074, 9.268349599999993"
"48.12607170000107, 11.582987899999965","48.15667849999989, 11.822229000000048"
"52.53495980000006, 9.386517899999992","52.409535399999996, 9.669071799999976"
"53.306275399999926, 7.620129700000012","53.44665300000051, 7.708509499999972"
"48.220540799999995, 9.012910899999985","48.18707930000003, 8.775866499999974"
"48.02551350000001, 12.075322900000014","47.92886039999992, 11.928888099999952"
"50.40155020000006, 7.754913299999961","50.244631600000176, 7.609665700000019"
"51.356864400000006, 14.019380099999998","51.284934500000084, 13.793776299999994"
"51.64196630000017, 6.4777556999999995","51.507659200000006, 6.617441200000032"
"51.77013810000059, 7.021246699999991","51.65896430000013, 6.841034299999994"
"49.71772279999996, 9.212700400000013","49.87569039999986, 9.078017499999975"
"52.369341200000136, 14.02480269999999","52.44683700000033, 14.258711000000037"
"53.35299370000005, 7.58680519999995","53.21925759999999, 7.432499499999985"
"48.489160900000044, 10.577540899999988","48.63366799999996, 10.690194000000002"
"52.59801050000008, 7.299253400000018","52.75251109999995, 7.305463499999995"
"47.56025579999992, 7.915539300000032","47.62576090000012, 7.75230429999998"
"51.609713500000254, 7.518300199999968","51.42900400000004, 7.5834591999999725"
"49.43605450000056, 8.748426100000048","49.29996159999995, 8.607877300000006"
"54.05857960000008, 9.01941000000001","53.900285300000014, 8.975513900000072"
"52.764173099999816, 14.09805719999999","52.84598969999999, 13.892640100000001"
"52.144213800000124, 12.667679500000018","52.111543200000064, 12.372323300000003"
"47.780203099999994, 10.815708999999995","47.91886310000005, 10.758899100000013"
"50.71835960000003, 7.451451200000035","50.66855629999963, 7.731052899999964"
"54.26167740000014, 10.332130799999966","54.27425830000004, 10.06931920000004"
"48.54093310000003, 8.967947100000012","48.55529540000005, 9.202357000000035"
"48.398252600000255, 12.725430200000023","48.344007800000384, 12.51692559999998"
"48.38211470000004, 11.309580500000015","48.30780549999997, 11.499566600000007"
