origin,destination
"-23.19237020000004, 31.315462099999976","-23.43062869999998, 31.21399000000004"
"-28.301478000000017, 30.716192300000003","-28.073705999999923, 30.649915599999918"
"-24.915621099999942, 31.707830400000006","-24.938267500000016, 31.411469999999984"
"-27.296673399999964, 23.317818900000006","-27.49093329999992, 23.511584399999887"
"-23.068585099999886, 30.229979900000043","-22.952872099999908, 30.399920899999845"
"-30.85726440000017, 29.86250820000008","-30.93427019999999, 29.612765800000023"
"-25.155146799999955, 27.928426299999995","-25.405935699999958, 28.050927399999978"
"-22.833697700000016, 30.423191799999962","-22.749182899999965, 30.62474100000001"
"-25.21407780000002, 31.8678309","-25.48628760000003, 31.93298707499997"
"-27.086311975000005, 32.50104179999995","-27.32979950000012, 32.496678800000026"
"-26.07819079999995, 25.58783409999993","-25.850030700000087, 25.64362469999986"
"-27.414264400000015, 23.613757800000002","-27.296477999999915, 23.500983000000012"
"-27.25640810000006, 23.407499200000082","-27.44216859999985, 23.465055500000076"
"-30.961579199999942, 29.692348799999955","-30.898690800000093, 29.927657699999994"
"-25.401735099999918, 28.313618299999984","-25.298874400000013, 28.063659199999858"
"-27.2450293999999, 32.54201219999993","-27.418738199999943, 32.6728704999999"
"-25.95774800000003, 25.409370699999926","-25.816632150000103, 25.81834784999992"
"-23.92992840000007, 31.3420241","-23.99543210000003, 31.040270200000005"
"-27.950805100000032, 22.948945499999954","-27.87580190000016, 23.231495600000034"
"-23.30442730000004, 30.683850200000037","-23.309025200000082, 30.90207339999986"
"-24.46746799999986, 30.139965300000004","-24.692753499999732, 30.352389499999884"
"-34.013492800000016, 18.36695059999995","-34.19047129999999, 18.412181499999953"
"-27.49806630000005, 32.66191359999998","-27.590090600000018, 32.45994060000004"
"-24.208766000000004, 31.315655299999964","-24.414300399999934, 31.24877299999991"
"-22.902757000000165, 30.430136000000033","-22.867955599999945, 30.639696999999952"
"-32.95341150000007, 19.072977099999942","-32.907444599999984, 18.987067900000014"
"-24.746368500000013, 29.852526300000015","-24.990243200000084, 29.792648699999813"
"-26.249543800000172, 27.628890599999924","-26.45139210000001, 27.50654969999999"
"-22.55541650000003, 30.70540980000005","-22.628940899999897, 30.49189000000013"
"-34.416457700000166, 19.156092100000212","-34.42686139999983, 19.42841739999992"
"-24.958083299999984, 31.42113590000001","-24.872851200000014, 31.65586450000001"
"-23.238049700000083, 30.27120709999993","-23.195640599999994, 30.47700889999999"
