origin,destination
"38.25991700000012, -75.25445499999998","38.32364699999982, -75.47735499999958"
"38.84382170000022, -75.77408750000025","38.68199329999999, -75.95138500000002"
"38.288873000000116, -75.49610800000019","38.19787100000013, -75.26458600000002"
"38.327126, -75.54836300000014","38.26234300000006, -75.33741699999959"
"38.35102100000023, -75.56440700000034","38.237715999999985, -75.37804900000033"
"39.55451120000049, -76.14492859999972","39.37595819999999, -76.21820520000009"
"38.286358999999884, -75.74740799999995","38.166094000000115, -75.553842"
"39.55603519999992, -76.12782610000036","39.41972110000016, -76.22292059999984"
"39.53774169999997, -76.10120559999991","39.390393400000015, -76.23831780000012"
"38.41536900000006, -75.45510399999974","38.22867100000012, -75.42742799999981"
"37.96976299999997, -75.82851599999998","37.976024000000244, -75.64476299999978"
"38.21871399999997, -75.27575500000007","38.317235000000025, -75.4567930000002"
"38.28343300000017, -75.45203399999995","38.19787100000013, -75.26458600000002"
"38.241473000000084, -75.40966599999997","38.123989000000115, -75.62547099999964"
"38.68730700000004, -76.74057099999973","38.536588000000016, -76.86050200000015"
"39.38745500000013, -76.24472289999981","39.57351600000008, -76.18920800000073"
"39.36018240000007, -76.92289059999976","39.46672120000008, -76.7380485999999"
"39.3765636, -76.21624050000008","39.52066380000006, -76.11318900000008"
"38.2668590000001, -75.26955400000001","38.32364699999982, -75.47735499999958"
"38.17944600000017, -75.42934400000043","38.11617450000009, -75.62699099999965"
"39.53539000000013, -76.16262400000015","39.3772302, -76.21719410000007"
"38.73460300000015, -76.77364500000007","38.554087499999916, -76.79976510000024"
"38.12633100000021, -75.7811710000002","37.98900099999993, -75.65443499999972"
"38.21778699999996, -75.29444800000003","38.33984799999993, -75.49321099999989"
"38.294512999999974, -75.73966200000001","38.13970400000031, -75.55505299999992"
"38.24426900000046, -75.44596000000023","38.42283000000011, -75.44569100000051"
"38.516687000000005, -76.84929899999996","38.670541, -76.74156800000002"
"39.40574690000003, -76.2412454","39.53095549999986, -76.1291622999998"
"39.64426399999989, -77.28066200000029","39.504946000000004, -77.12316599999997"
"39.54526820000023, -76.17918270000004","39.374234000000044, -76.22828699999967"
"38.960402000000016, -75.93056349999982","39.113203999999975, -75.79545499999989"
"39.39159719999999, -76.24523100000052","39.45078869999999, -76.06179760000022"
"38.17936899999985, -75.42060800000023","38.139563000000116, -75.6304910000002"
"38.198588000000115, -75.26868400000002","38.33628399999995, -75.48944299999988"
"39.089371600000064, -76.13131609999994","39.23809300000009, -75.92689459999998"
"38.33628399999995, -75.48944299999988","38.24647800000017, -75.27371799999993"
"38.26175200000018, -75.45401700000001","38.36221500000007, -75.285834"
"38.250208000000086, -75.32000600000009","38.332717000000166, -75.52282370000042"
"38.21871399999997, -75.27575500000007","38.32076899999974, -75.45586499999979"
"38.835067, -75.80926500000002","38.6554220000001, -75.9283289999997"
"38.996191999999944, -75.7590780000001","39.00278299999993, -76.00808869999999"
"38.30970799999979, -75.48095199999958","38.20191000000012, -75.28621600000002"
"38.32546700000017, -75.49226500000037","38.259628799999824, -75.26254310000009"
"38.18214999999996, -75.65418699999994","38.174548000000115, -75.42576499999974"
"39.47618290000018, -76.73675700000027","39.36188799999989, -76.89459610000014"
"38.68741200000011, -76.75443200000022","38.53308159999997, -76.85768469999996"
"39.553753099999966, -76.11231910000011","39.3772302, -76.21719410000007"
"39.37052190000011, -76.88310970000045","39.47969890000001, -76.72226099999992"
"38.31922999999994, -75.46910099999988","38.24006000000012, -75.26302200000057"
"39.52870540000008, -76.14258409999971","39.36470940000023, -76.21344830000001"
"39.45400200000001, -77.142982","39.63110970000021, -77.19238059999968"
"38.536465000000064, -76.87771700000016","38.66662099999999, -76.73348400000017"
