origin,destination
"50.07415050000018, 5.649999499999993","49.92793629999996, 5.365187699999989"
"51.099377400000364, 5.787714500000016","51.15270700000002, 5.448711400000024"
"49.632551800000925, 5.868402399999959","49.56380400000001, 5.593517400000017"
"49.528955799999814, 5.477620700000002","49.58015619999983, 5.7637928000000285"
"49.75776219999981, 5.776836500000002","49.69596060000018, 5.47561299999998"
"49.51977160000027, 5.6024405999999765","49.6215223000001, 5.336421799999973"
"49.532814399999985, 5.543991900000003","49.69270530000015, 5.761182100000018"
"51.235777500000054, 5.384723700000011","50.98794609999989, 5.3229962999999785"
"51.05210859999999, 3.5042150000000034","51.112994599999936, 3.9172938000000292"
"51.16702040000006, 4.385137900000012","51.342348700000414, 4.7800811000000065"
"50.11900770000034, 5.504075999999997","49.971405800000255, 5.206234900000004"
"51.056544399999964, 3.6666312000000056","51.01639899999981, 3.2688598000000093"
"50.84217729999973, 2.7285220000000026","50.94975250000016, 3.044032600000016"
"49.5964331, 5.6731611000000255","49.81686329999985, 5.738329899999991"
"51.109483299999916, 3.725666700000014","50.85916770000033, 3.557017299999992"
"50.752607900000235, 4.1314653","51.01061030000012, 4.159167900000006"
"50.74197250000027, 4.4070884","50.79645489999993, 4.016555800000013"
"51.248790000000085, 5.112465700000024","51.0592196, 5.3074148000000045"
"51.250711700000025, 5.126357200000023","50.99820030000054, 5.067347900000007"
"50.77514870000031, 4.210623500000006","50.86021900000019, 3.8120513000000114"
"51.271334200000034, 5.012305999999993","51.13199149999997, 5.360450900000066"
"50.723825500000025, 4.066904500000003","51.00604280000003, 4.146132800000015"
"50.958701400000024, 4.737673099999999","51.214819300000094, 4.854641500000008"
"51.2200694999999, 4.921773099999994","50.9646641, 4.620495799999997"
"50.91847720000027, 4.907634600000024","51.13056700000007, 4.644597800000002"
"50.829546, 4.2513027999999995","50.77378730000018, 3.7600738999999934"
"50.94800250000019, 4.776736100000005","51.19333310000001, 4.939801499999999"
"51.33106330000004, 5.126472300000013","51.10199770000039, 5.182807599999987"
"50.833120300000026, 4.24336279999999","50.829863300000085, 3.709622699999999"
"50.79245910000008, 4.202010299999977","50.8075437000002, 3.7316998000000097"
"50.878919400000235, 4.927805900000006","51.09074809999991, 4.7696738000000165"
"50.8152833000004, 4.167614499999999","50.846265800000126, 3.626116599999993"
"51.13886809999992, 4.677744300000017","50.90805929999999, 4.919580800000002"
"50.94280140000009, 5.664013400000017","51.18242340000026, 5.700983999999989"
"51.23569039999989, 5.124697500000006","51.04853319999965, 5.297314300000017"
"50.808751299999855, 4.266541299999998","50.803457600000186, 3.7189743999999987"
"51.127661999999965, 5.3462326","51.28278390000002, 5.055073300000003"
"50.93059229999996, 4.216484700000001","51.19644089999992, 4.05509980000001"
"51.20755930000049, 4.028659400000003","50.944138900000084, 4.210901499999995"
"50.77314220000013, 3.758953199999993","50.86541029999966, 4.176896800000008"
"51.238492400000105, 5.107085300000025","51.08725330000045, 5.3260937999999935"
"51.190977400000165, 5.094697899999955","51.08744680000006, 5.330914400000003"
"50.95548670000007, 4.0856340000000015","51.18430099999996, 3.9152203999999857"
"50.94695800000023, 5.410232999999998","51.08744680000006, 5.330914400000003"
"51.15584880000007, 4.4512601000000025","50.99590430000001, 4.8719868000000135"
"50.826351900000006, 3.710631899999992","50.80522870000011, 4.221852200000004"
"51.05784820000061, 5.292082500000005","51.27714910000001, 5.069163899999985"
"51.01409790000006, 4.96638119999998","51.13630280000003, 4.485160900000004"
"50.77046799999999, 3.4657909000000067","50.89429920000004, 3.9070695999999874"
"51.26880780000121, 5.119006699999984","51.00785950000004, 5.078479799999999"
"51.03579580000002, 5.268147599999994","51.20799939999995, 5.3319218000000035"
"50.80422180000043, 3.688932699999982","50.85190359999956, 4.244050199999973"
"51.00831919999994, 4.892496100000015","51.14858320000055, 4.476009300000026"
"50.701254500000175, 4.056686399999982","50.99714669999995, 4.134387699999965"
"51.00179320000008, 4.145390200000015","50.70924060000001, 4.077271500000001"
"50.79533880000007, 4.270832199999985","50.78793179999996, 3.744892200000003"
"50.79251440000027, 4.234476199999967","50.81685799999977, 3.726631199999995"
"50.96987860000019, 4.15333049999998","50.69945320000014, 4.046541800000011"
"50.83583229999997, 4.212812899999993","50.856839100000286, 3.705802400000012"
"51.20512009999988, 5.3459858000000215","51.01134820000001, 5.202442999999992"
"51.15538470000027, 4.441265000000016","51.00825470000019, 4.8627295"
"50.736474900000346, 3.7533635000000105","50.85565760000009, 4.186002199999975"
"50.81805460000019, 4.178624200000021","50.86310909999998, 3.729169400000008"
"51.2334254999999, 5.053061600000003","51.06739429999991, 5.310203900000014"
"51.28113680000017, 5.0669641999999975","51.11535559999992, 5.357123299999998"
"51.25894869999997, 5.094066200000009","51.06306279999998, 5.3110412"
"50.81907800000004, 4.232321099999997","50.76888909999998, 3.7236531000000035"
"51.3383452999999, 5.106042799999995","51.11249489999999, 5.158940299999979"
"51.10444390000015, 5.363644600000011","51.272904100000034, 5.0116271999999915"
"50.98759310000008, 4.130385899999994","50.71146739999976, 4.062474199999988"
"51.14870240000007, 4.4806394","51.00965520000004, 4.951908299999984"
"50.717597199999986, 4.0765576000000125","50.99930100000002, 4.194137599999952"
"50.95889980000024, 3.995138200000006","51.21784599999988, 4.132378700000003"
"50.78471169999995, 4.182829900000001","50.828919499999984, 3.7135838999999957"
"50.998881700000005, 4.135297399999981","50.70453010000001, 4.085025300000001"
"51.07210430000002, 5.298886200000002","51.27970610000014, 5.064563600000022"
"50.81908760000014, 3.658966900000011","50.97528109999996, 4.01642790000001"
"51.22532920000009, 4.885602900000012","50.959388500000166, 4.6438505999999835"
"51.14182949999981, 4.489300600000006","51.015798000000004, 4.951716000000001"
"50.98373820000019, 3.94996889999998","51.22654320000042, 4.154277100000045"
"50.97470940000003, 4.001743799999988","51.22557319999998, 4.129171699999999"
"50.96682239999995, 3.9773429000000147","51.229257000000324, 4.143799100000004"
"50.78296399999999, 4.206531799999999","50.77837200000002, 3.766110099999988"
"50.804682200000045, 3.713376899999978","50.824104400000316, 4.255509799999953"
"51.14616660000001, 4.4747385999999985","50.99063240000022, 4.94057140000002"
"50.7807199000001, 4.2676386000000015","50.834296199999926, 3.812420399999997"
"50.737590300000114, 3.751222199999996","50.86825740000008, 4.179644899999998"
"50.977033400000145, 4.174009400000012","51.22662280000055, 4.009075899999982"
"50.88631740000004, 4.924632399999993","51.086236800000044, 4.591274800000004"
"51.13445290000007, 4.568572499999967","50.93091930000028, 4.913103600000011"
"51.016779600000014, 4.917826100000012","51.15131690000014, 4.480354699999985"
"50.70560100000059, 4.070580900000004","51.001479099999976, 4.140384699999982"
"51.227675799999986, 5.086428400000002","51.07886320000055, 5.3254816999999965"
"51.20476789999991, 4.897976100000008","50.944012000000114, 4.658523300000001"
"50.97394940000026, 3.983284700000008","51.223719600000045, 4.138824900000007"
"51.277224400000115, 5.074037699999988","51.07054299999997, 5.288575099999993"
"50.93320759999999, 4.91270539999999","51.137467700000045, 4.664283000000037"
"50.82312620000037, 4.243253099999993","50.81787370000005, 3.7230158000000073"
"50.85938299999999, 4.797390000000002","51.09544069999993, 4.649495699999968"
"50.80007930000001, 4.188090199999992","50.80902080000019, 3.6884080000000092"
