origin,destination
"45.13082380000001, 7.569641399999984","45.15807440000035, 7.776973800000047"
"39.1443865000003, 8.958746699999963","39.04920560000003, 8.989665699999959"
"45.62094930000042, 8.408904899999971","45.73149639999994, 8.623936299999999"
"45.39626279999997, 11.856780200000026","45.51445840000021, 11.868458600000002"
"39.25029730000036, 9.10944790000002","39.16511699999996, 8.993813700000027"
"36.85770730000012, 14.805040399999925","36.81715170000007, 14.947085099999939"
"37.51092835000005, 13.140232349999973","37.42829790000004, 13.248707300000003"
"45.5458983000002, 9.15919579999999","45.36670889999987, 9.317687399999983"
"44.01569460000158, 8.192265599999985","44.11587199999986, 8.24838010000005"
"36.97939960000013, 15.259381800000059","37.05813749999999, 15.297527199999971"
"45.20323489999994, 10.88664360000001","45.31807510000014, 10.855422299999937"
"39.957459599999915, 8.676280600000005","39.98648160000009, 8.733998299999937"
"42.00622750000002, 12.357343399999987","41.94115500000041, 12.470366399999962"
"39.07512640000072, 8.352213199999966","39.00000769999996, 8.424352900000002"
"46.20395280000005, 12.016868800000035","46.144297099999925, 12.138478600000006"
"44.37651040000015, 9.074902699999981","44.33651780000019, 9.158215100000044"
"45.51532759999987, 9.791387800000015","45.59619679999989, 9.043820699999966"
"40.40355739999948, 15.018372800000058","40.119551400000724, 15.413651400000024"
"40.9628697999998, 14.403221699999968","41.094623400000565, 14.665083"
"45.712303299999995, 11.900857099999998","45.87200129999993, 12.126682099999995"
"45.716172199999974, 9.664113899999979","45.526100199999775, 8.863334599999952"
"39.10535180000004, 9.510808300000008","39.141876599999954, 9.400684800000013"
"39.13730079999975, 9.554969199999917","39.14192580000004, 9.40055740000003"
"41.97671770000005, 12.473625499999999","42.173778900000215, 12.491038900000035"
"39.78443249999995, 8.685405199999995","39.351128600000195, 9.04206980000003"
"38.09219610000025, 13.113688200000016","38.03006050000023, 13.521784700000012"
"41.00078709999998, 14.408257700000007","41.06885620000057, 14.660850399999982"
"46.02710459999993, 8.704198300000014","45.96037599999999, 8.52966049999999"
"39.14046090000029, 8.96688769999997","39.515021500000046, 9.12327830000002"
"41.03972610000023, 14.7389571","41.022851200000034, 14.443610900000056"
"45.623380999999995, 10.731317400000028","45.80219400000012, 10.84114680000003"
"42.418897500000035, 13.981742700000007","42.49438170000019, 14.156407000000025"
"45.49830580000036, 9.091874599999953","45.611868600000044, 9.886708000000004"
"40.997836000000056, 14.097298399999987","40.737120999999746, 14.669345299999915"
"40.34104699999993, 17.765116100000014","40.140041599999954, 18.071308799999994"
"45.46930260000015, 11.473005300000022","45.528391100000185, 11.28460320000003"
"39.20671690000005, 9.081526000000041","39.63693430000005, 8.93897810000002"
"45.89521270000044, 12.111632299999993","45.70697310000009, 11.985866200000045"
"45.12484650000008, 7.768482500000003","45.09459199999989, 7.11052999999999"
"43.957063000000325, 11.126872999999978","43.79867999999974, 11.050151299999971"
"41.939020500000055, 12.189963000000027","42.14418539999999, 12.275897600000027"
"39.54227820000017, 8.791680000000007","39.26421530000004, 9.163913699999988"
"36.80767200000002, 14.75489320000003","36.89678749999992, 15.064965100000036"
"41.03617840000011, 14.444853999999987","41.06356479999998, 14.743136599999998"
"40.65810999999996, 14.712214199999956","40.85015709999998, 14.081072800000017"
"37.290464299999954, 15.07737639999999","37.645833500000016, 15.071673000000006"
"40.97904350000002, 14.146337199999989","40.68210230000001, 14.692340700000011"
"45.72514180000004, 8.715812499999974","45.849100699999916, 8.632818800000003"
"40.94245290000009, 14.15715310000006","40.72175570000034, 14.716126099999965"
"41.023581799999945, 14.428229999999974","41.03200439999994, 14.67362910000001"
"45.46916110000008, 8.553212800000031","45.589997100000026, 9.289632599999946"
"45.68800350000003, 9.803030999999992","45.7930824999996, 9.969556599999976"
"40.653196800000295, 14.985362599999993","40.76021049999996, 14.39496359999999"
"39.814871200000034, 8.63945720000002","39.3532008000003, 9.00844520000005"
"45.50184640000007, 8.812957300000006","45.614689200000306, 9.850546299999975"
"40.68270880000012, 17.675086999999984","40.769525099999925, 17.50880829999998"
"45.80886529999974, 8.7895512","45.54830250000071, 9.444165199999972"
"42.06970969999974, 12.332505600000022","41.8666347, 12.446560700000008"
"41.979675899999904, 12.654938899999989","42.03564079999988, 12.313419499999998"
"40.735082200000114, 14.687406700000048","41.060606200000045, 14.233112899999977"
"44.57982070000018, 9.77301369999998","44.65972830000014, 9.596751400000034"
"39.078044900000016, 8.429053200000014","39.044536400000254, 8.549772700000036"
"45.60585290000005, 9.58699019999995","45.7115095, 8.802796200000058"
"43.37429760000004, 10.575133399999995","43.51100960000005, 10.771558099999995"
"42.21615899999998, 12.295210000000019","41.810934000000074, 12.787812800000045"
"45.62050359999995, 9.905390899999967","45.4852125999999, 9.003710800000066"
