origin,destination
"47.9597624, 22.6097013","47.9606185, 22.1083369"
"47.8856942, 20.314619800000003","48.1421967, 20.0585928"
"47.6523891, 19.2788319","47.9298596, 19.279238300000003"
"46.763389600000004, 18.5246721","47.100066500000004, 18.525792300000003"
"47.348647400000004, 17.7613108","47.5925797, 17.7601163"
"46.189911300000006, 18.1674574","46.4001047, 17.955950100000003"
"47.953184, 19.596350400000002","47.953242200000005, 19.1744045"
"47.212249500000006, 18.4176739","47.2115669, 17.9221352"
"47.1162779, 16.9098539","46.862985, 16.657618"
"46.090910300000004, 18.217884400000003","46.091288500000005, 17.751877"
"47.565328400000006, 22.0115452","47.7837114, 22.229049500000002"
"47.362681900000005, 19.0731624","47.1720048, 19.072005"
"46.3549756, 17.782243700000002","46.3542344, 18.2379533"
"47.9155649, 20.0889293","47.914734, 20.5311641"
"46.954016800000005, 17.1181069","46.954242, 16.6452311"
"47.5659447, 21.6015827","47.566167300000004, 22.011650200000002"
"46.530959100000004, 17.121266300000002","46.296774400000004, 16.888211000000002"
"48.09166260000001, 20.780188000000003","48.2309501, 20.9185869"
"48.105624500000005, 20.6342852","47.837141300000006, 20.9029139"
"47.036917100000004, 18.163287500000003","46.728017200000004, 18.472723900000002"
"47.1128112, 17.9127359","46.8347733, 17.633546900000002"
"47.388246800000005, 18.2003792","47.672416600000005, 18.201660800000003"
"47.622301900000004, 19.1227841","47.455480800000004, 18.957251900000003"
"46.153017500000004, 18.3565404","46.426425, 18.082078600000003"
"47.3163275, 18.9020915","47.5859432, 18.901354400000002"
"47.974707800000004, 19.3937646","47.7966044, 19.214537200000002"
"46.836512500000005, 16.8378318","46.597494000000005, 16.59966"
"46.782737600000004, 17.2195907","47.059569100000004, 16.9435127"
"47.743773700000006, 18.5000997","47.4840195, 18.240205200000002"
"47.3144337, 19.010512600000002","47.5606182, 19.0107109"
"46.4758313, 16.9986003","46.779586900000005, 16.9980458"
"46.8667328, 19.230018100000002","47.149466200000006, 18.9468342"
"48.237227600000004, 21.231593800000002","48.0232484, 21.2307929"
"47.731604700000005, 18.648156200000003","47.731301200000004, 19.0819666"
"47.496740900000006, 21.615567600000002","47.765075800000005, 21.884748300000002"
"48.403895000000006, 20.7311438","48.1697641, 20.497654800000003"
"46.9100735, 17.4543025","47.141042000000006, 17.684532"
"48.1257308, 21.4586346","48.4103432, 21.174780700000003"
"47.2095915, 18.9152717","47.409331400000006, 18.9156166"
"47.3774864, 19.1264805","47.5951098, 18.910002900000002"
"48.030579, 20.125606700000002","48.0308518, 20.4794926"
"48.0163882, 20.3282743","47.8478785, 20.160275900000002"
"47.0919107, 20.7030852","47.326173700000005, 20.4676218"
