origin,destination
"21.23140650000011, -99.92865800000035","21.139373999999954, -99.9220638000005"
"17.022879900000028, -96.70162199999982","16.902042500000015, -96.68403939999969"
"19.396964200000035, -99.1195256000001","19.31427849999994, -99.06150020000041"
"30.99000849999997, -114.86291969999951","31.053377499999982, -114.82278229999947"
"17.00814710000003, -96.70342900000001","17.076663999999948, -96.64504679999992"
"20.668138400000093, -99.98063650000027","20.656166599999942, -99.84952179999993"
"19.833446199999983, -87.46569339999975","19.92578780000003, -87.43699910000007"
"19.562944300000098, -99.97916529999982","19.480984400000025, -100.00180920000012"
"23.76010090000001, -103.66928440000014","23.68590650000002, -103.70981900000007"
"32.64387390000014, -115.33412929999973","32.64672139999992, -115.44689369999975"
"20.993710400000012, -89.554665","21.00571849999994, -89.62099100000007"
"19.45730009999992, -99.11186529999976","19.4326920000001, -99.03022349999974"
"23.279325900000035, -106.38596899999979","23.247900899999994, -106.45535010000046"
"31.24168709999998, -106.53068479999989","31.302858500000085, -106.49472540000059"
"26.40201370000004, -109.2370599000001","26.463779699999943, -109.18506789999995"
"19.93154080000011, -87.45291670000022","19.857257500000028, -87.44335660000007"
"19.466956199999853, -99.05978459999993","19.44906399999998, -99.1800705000001"
"21.26935020000003, -89.72909019999989","21.258128200000215, -89.79813379999983"
"22.941651800000024, -109.91987449999986","22.906744099999788, -109.84394189999959"
"32.662225400000025, -115.42785369999983","32.631388000000115, -115.48456969999943"
"29.648454900000146, -107.04771409999992","29.543884800000033, -107.06438539999971"
"25.715190000000078, -100.19618840000062","25.76996020000011, -100.25933569999988"
"20.804637099999876, -100.13774089999954","20.775508900000048, -100.24213750000023"
"20.16630180000003, -98.79095210000001","20.100083999999885, -98.72338539999983"
"29.413458200000036, -107.01829699999975","29.47641350000001, -107.05962720000018"
"25.553331300000014, -103.48068599999996","25.5365181, -103.32369710000008"
"25.724415899999947, -100.39012469999943","25.802740499999953, -100.39551739999963"
"18.4935861, -88.29134800000001","18.515298999999963, -88.3376545999997"
"19.18683100000004, -99.01011270000059","19.253992099999948, -99.0691211000003"
"25.711713799999938, -100.28609140000006","25.646341200000013, -100.22340060000015"
"23.705492400000058, -99.183912","23.796369699999985, -99.18600399999991"
"19.360737299999986, -99.63074079999993","19.25607149999997, -99.64315049999966"
"20.98362979999994, -89.57435760000001","20.939897599999945, -89.65242330000014"
"25.52504359999998, -103.36029759999992","25.54980690000004, -103.44599559999985"
"21.254271300000223, -89.81960469999991","21.264565800000227, -89.7583667999999"
"32.613780799999894, -115.39151650000022","32.632411600000204, -115.52273779999982"
"19.753128500000052, -101.21151449999986","19.66136009999994, -101.22100550000005"
"20.42473800000001, -86.99657839999954","20.324304649999945, -86.99308274999993"
"23.9402304000006, -103.41781299999958","23.90544620000008, -103.45718639999996"
"19.287067399999984, -99.5650339999998","19.208140299999958, -99.6468115000003"
"22.83771349999996, -99.0468013000001","22.7467983999999, -98.9874573000004"
"16.731841599999964, -93.72736860000046","16.677717599999973, -93.65190540000015"
"28.640232899999976, -106.17054999999976","28.609291900000002, -106.04749690000017"
"19.880964299999956, -99.10655560000009","19.829568900000055, -98.99607470000022"
"20.517009099999882, -100.11318589999976","20.380734000000036, -100.06204430000011"
"24.313756999999963, -107.16362850000007","24.267188000000008, -107.09920590000043"
"18.710159900000015, -90.7281998999997","18.595223500000134, -90.76010320000019"
"28.86787460000002, -107.25033089999982","28.796245399999943, -107.23034439999975"
"31.676910200000158, -106.68469390000001","31.646678800000156, -106.62850229999978"
"25.61264822500005, -97.90048562499986","25.68530219999997, -97.81430209999989"
"20.69856149999997, -89.87471400000024","20.762557100000045, -89.83610399999998"
"32.49763709999996, -116.83989469999987","32.52082669999981, -116.89176560000007"
"20.295373200000007, -103.33246749999998","20.294290099999994, -103.43424200000007"
"25.935991400000056, -97.89631969999972","25.941000300000276, -97.76876000000064"
"19.252251000000044, -103.62417879999985","19.302216500000007, -103.69664670000007"
"17.9721457, -102.17788070000006","18.019749700000016, -102.24583540000084"
"22.8848878999999, -109.92537370000059","22.937576699999973, -109.80840730000051"
"16.291868299999965, -95.11759040000038","16.3682575000001, -95.07773239999956"
"21.38339820000001, -104.85238080000023","21.47336749999998, -104.86367280000043"
"17.12067940000005, -96.65847790000012","17.044958299999834, -96.7210412999997"
"27.462109099999946, -99.58127970000008","27.565528999999998, -99.53693479999993"
"19.384446099999906, -99.0753221999999","19.23836519999998, -99.11700729999956"
"25.908879699999957, -108.22934119999967","25.999578599999957, -108.19086359999974"
"19.06676699999999, -102.43048309999999","19.100570899999987, -102.33113790000021"
"15.673380699999926, -92.11583379999908","15.590738900000003, -92.16441930000052"
"23.731248600000004, -100.11952000000022","23.656072399999868, -100.18716260000006"
"18.52565199999996, -92.74371420000038","18.534008699999898, -92.63007340000024"
"16.578399399999995, -96.75448759999941","16.482175599999913, -96.78796830000036"
"16.67207640000004, -96.63207020000034","16.744128599999936, -96.68585699999944"
"20.47336060000006, -103.11011059999943","20.591806400000035, -103.09107010000022"
"19.34748369999997, -98.17019219999975","19.26217750000006, -98.0726002000001"
"19.738164100000006, -99.24079739999998","19.599628299999974, -99.26457900000037"
"20.36110490000006, -100.27709839999994","20.27387950000004, -100.33406049999964"
"24.912733900000045, -100.12676919999994","24.805280800000048, -100.08022830000009"
"19.366415399999966, -99.10139299999943","19.475306800000002, -99.11171929999998"
"20.476816000000074, -103.22375770000004","20.592703600000043, -103.33268900000034"
"24.696783099999994, -107.50426769999999","24.80529729999992, -107.44701550000012"
"22.92962019999998, -109.92213160000011","22.962547400000144, -109.85959589999989"
"19.027830999999942, -102.24152679999972","19.075741299999983, -102.33513660000015"
"18.601011999999994, -88.32692919999967","18.516891800000103, -88.27578059999982"
"31.65201720000016, -106.6846664","31.72334595000001, -106.61134020000004"
"19.649421800000063, -99.92899189999982","19.740949899999993, -99.96674269999966"
"21.260154900000217, -89.77678919999984","21.27202620000005, -89.66170380000011"
"19.606041100000002, -105.0702762","19.522511400000052, -105.05893260000009"
"25.395732199999987, -100.65043239999976","25.386937600000007, -100.74843759999992"
"32.45435290000013, -116.97203699999983","32.410695700000005, -116.86365500000012"
"19.081701900000052, -98.08434700000005","18.999013899999976, -98.11750699999976"
"24.543762300000044, -104.13155620000009","24.433596000000012, -104.11560570000005"
"19.935666499999982, -103.10860449999998","19.92718979999999, -103.01441609999974"
"19.234763900000036, -97.91885999999982","19.10858160000005, -97.96162509999995"
"29.17552969999994, -111.02597559999975","29.0860788, -111.03634670000004"
"27.28378499999995, -112.8603627999997","27.257194500000054, -112.93906130000036"
"18.793442500000115, -99.1935195000003","18.864947299999898, -99.25755530000073"
"17.077507600000033, -96.81264859999999","17.110789200000024, -96.7373060000002"
"17.645353700000015, -92.94917259999961","17.54472480000008, -92.95882519999974"
"21.32050569999995, -89.46511119999998","21.309477699999988, -89.53999419999991"
"15.132196500000067, -92.56377069999984","15.221968500000026, -92.62219999999982"
"25.528625699999974, -103.36170129999992","25.60793720000002, -103.29757990000017"
"19.20974230000002, -98.4746848000003","19.173469299999976, -98.35670310000015"
"24.90063799999996, -111.6545489000004","24.966763900000068, -111.60213589999991"
"19.65889979999998, -99.01768349999992","19.49761949999987, -99.11025410000025"
"20.545790300000025, -100.01987359999988","20.47117860000011, -100.11879080000001"
"15.794948100000182, -96.96045309999988","15.870018700000038, -97.04698380000018"
"24.307591499999955, -110.21793949999983","24.22786669999998, -110.16493319999981"
"20.253085100000014, -97.66544850000011","20.262929300000025, -97.55280819999993"
"19.88889440000006, -100.98084300000008","19.80564730000001, -100.87036619999998"
"25.25717060000013, -104.06706509999991","25.265749700000022, -103.97054719999986"
"20.68720520000002, -88.19419940000003","20.744141200000023, -88.22907899999974"
"20.95442760000001, -89.7274316","20.95741810000001, -89.62981939999995"
"19.696601699999963, -98.9899286999997","19.654005200000082, -99.1626512999999"
"31.76746659999992, -106.67939990000005","31.72910360000005, -106.54877230000005"
"21.024648099999897, -101.86363699999991","20.993369800000018, -101.98830480000004"
"21.055626600000103, -89.07145149999963","20.9803023, -89.1102421000001"
"28.71080209999998, -106.16428140000004","28.769415400000018, -106.10709160000027"
"20.686745799999937, -103.6294841999998","20.718711099999954, -103.51924809999979"
"25.383183900000017, -107.56681410000046","25.306476399999934, -107.58041430000031"
"32.410557499999996, -114.7421725000001","32.41402240000002, -114.87564529999993"
"31.999929300000094, -116.6362559000002","32.10498410000002, -116.6417572000004"
"32.45271190000005, -116.8396439000003","32.496450000000095, -116.78501360000003"
"25.87005060000004, -100.42743620000023","25.814335900000007, -100.33522730000003"
"20.270640100000023, -99.87741039999969","20.324648600000003, -99.96740520000003"
"20.9447999, -88.67846490000001","20.893975199999932, -88.78382209999958"
"20.390888599999904, -100.56365219999986","20.44747920000011, -100.64794869999986"
"28.721281499999943, -106.05975600000014","28.635409000000084, -106.09622689999986"
"26.62025610000004, -101.31614069999976","26.602001400000006, -101.18237750000019"
"30.637161999999922, -115.95866560000009","30.547165300000067, -115.93195130000034"
"29.213858100000028, -108.1534212999994","29.178412099999875, -108.06995090000008"
"19.441878900000017, -99.2117165000003","19.302136700000016, -99.10908760000005"
"21.40292770000005, -97.65001419999977","21.289075700000023, -97.68970010000021"
"29.017231999999936, -110.98721670000018","29.04448339999994, -111.04195390000017"
"20.1631382, -103.11544149999979","20.181062599999972, -103.22491050000001"
"18.07003359999975, -93.90422339999972","18.050004200000114, -93.78840589999996"
"25.728531400000044, -103.03266629999997","25.830556149999992, -102.96648139999999"
"16.14249030000004, -94.10121289999998","16.216263699999974, -94.08672089999986"
"20.960638099999997, -89.85013689999997","21.03381299999999, -89.82428710000005"
"22.96007269999998, -109.81383470000017","22.8995184000002, -109.85650330000034"
"25.780541899999946, -100.03792849999994","25.70001729999973, -100.12728019999982"
"19.012837099999985, -97.38435950000017","18.967124800000065, -97.4903624000002"
"24.898469300000034, -100.11979569999997","24.797778200000025, -100.0750868000006"
"15.735851799999994, -92.27276340000017","15.764484300000024, -92.33418839999966"
"19.32601869999994, -99.13084849999981","19.442263800000052, -99.01921350000013"
"29.025243999999923, -106.71982620000014","28.916020199999977, -106.75688360000002"
"21.033382099999994, -99.75579730000014","21.08031000000004, -99.8746638"
"29.553393200000162, -107.06957010000013","29.76049479999997, -107.07160860000022"
"24.693973099999976, -107.36449900000012","24.846566600000056, -107.34871299999976"
"21.434520600000027, -99.78898400000027","21.289716699999985, -99.7743518999998"
"25.6815313, -100.48806759999968","25.771599100000017, -100.3264866000002"
"20.834166699999958, -99.59762110000004","20.957186899999943, -99.51901390000033"
"31.582649499999984, -106.67419780000077","31.598824899999904, -106.94588125000001"
"20.942723300000047, -89.66806050000038","20.994703999999896, -89.5561405"
"19.985974200000026, -87.46467780000005","19.836147599999983, -87.45153219999976"
"17.15228159999999, -96.74634510000055","17.028004100000043, -96.76057359999973"
"23.70513075, -98.80060477500012","23.566226300000025, -98.79240700000089"
"29.47871350000001, -107.06133310000018","29.671473699999968, -107.0771031000002"
"25.521880000000028, -103.43990430000014","25.499773800000124, -103.2284237999991"
"19.926592199999966, -87.43711439999973","20.019007900000254, -87.47741789999984"
"21.25631150000021, -89.8059905999998","21.277522599999866, -89.68171679999979"
"23.968874899999985, -103.66465240000022","23.79458370000001, -103.66006590000013"
"31.60307349999996, -106.78555369999961","31.746053599999914, -106.6849051000003"
"29.750460999999916, -107.07853939999994","29.909228899999974, -107.08089040000017"
"20.951328400000026, -99.97230960000014","20.81246349999986, -99.90671749999997"
"19.64403250000008, -101.13564130000042","19.695961600000075, -101.29159699999985"
"32.631443300000015, -115.57430639999997","32.64712879999999, -115.41710819999969"
"19.55895100000008, -99.77604430000031","19.666828900000006, -99.94690240000004"
"25.634716299999894, -100.26315959999985","25.756098199999983, -100.35050419999939"
"19.358745800000065, -99.09636709999936","19.301202699999926, -98.90166639999997"
"20.452527099999987, -97.33491330000005","20.535851000000093, -97.424596"
"25.631713499999975, -103.54638930000017","25.51454239999991, -103.35692120000006"
"21.184600600000078, -99.90041970000014","21.058349899999904, -99.81560880000069"
"19.666136400000056, -101.17393510000001","19.6939062, -101.33131759999996"
"17.018940400000073, -96.69405880000014","16.927966599999927, -96.67393489999998"
"25.5463008, -103.31099070000012","25.59760550000007, -103.45183090000036"
"19.693607799999825, -99.33727790000002","19.70558189999995, -99.11384690000015"
"19.818711799999964, -87.47406320000015","19.99320210000004, -87.47294090000007"
"21.3325487, -99.30377039999928","21.472293200000113, -99.32843060000013"
"29.648785900000004, -107.04794079999985","29.769122499999803, -107.07261039999965"
"29.546682500000035, -107.0651202999997","29.68752089999997, -107.06287470000021"
"30.97665240000007, -115.11352299999994","31.06231320000012, -115.01619909999995"
"25.43239140000008, -103.28319719999972","25.600259700000024, -103.4727391000001"
"26.085119799999987, -105.28461499999986","26.20185360000001, -105.34436390000019"
"19.631755499999983, -99.94888409999994","19.486493300000113, -100.02709239999939"
"19.641765300000074, -100.04953299999988","19.537386699999992, -99.90097020000003"
"21.137285800000083, -99.74979419999976","21.281381800000048, -99.82678639999989"
"21.084599199999914, -99.89206450000057","21.213830000000087, -99.89594180000014"
"31.028402700000022, -115.09630050000003","31.068658700000075, -114.99663179999992"
"19.81716349999998, -87.47482629999976","19.98246340000003, -87.46814780000004"
"21.029414300000045, -89.65122499999984","20.9387628, -89.6287327"
"19.113527399999963, -99.83632560000001","19.005752400000013, -99.88122580000002"
"20.450943100000003, -97.34810940000008","20.550483799999963, -97.5025436000001"
"19.396306400000004, -99.11163159999982","19.2288661, -99.07332040000014"
"20.008521699999992, -87.48190140000008","19.894105299999982, -87.43088629999971"
"19.271922499999995, -99.80841460000023","19.33090020000016, -99.68274170000016"
"19.688814000000008, -99.96395050000002","19.5630903, -99.99720659999953"
"19.759549899999985, -101.18395470000048","19.676755399999976, -101.28960090000018"
"20.07731080000005, -104.31481340000009","20.210515499999985, -104.42675420000002"
"29.530035599999984, -107.07087339999968","29.650389700000005, -107.04953539999984"
"22.60950409999999, -102.11651610000033","22.655121050000034, -102.25437729999953"
"18.872874100000054, -99.13526740000043","18.972115300000073, -99.04250079999996"
"32.591060800000015, -115.4609843999997","32.65077120000012, -115.55099129999967"
"25.781811800000035, -100.26198409999972","25.642613899999944, -100.32598370000001"
"29.431344600000003, -107.03200580000019","29.26535629999996, -107.07106680000014"
"19.6642284, -99.92570409999995","19.545783600000124, -99.80006849999978"
"31.05511000000012, -115.03808859999995","30.981713900000024, -115.11144029999998"
"25.730306299999963, -100.41454860000017","25.763382199999956, -100.2639806"
"24.75339090000016, -107.3728126999996","24.914222400000128, -107.52587830000026"
"18.4686216, -97.58898589999987","18.420423799999934, -97.67938610000014"
"26.31907750000008, -105.38703919999956","26.157669799999734, -105.33133839999991"
"19.95660579999997, -87.46572249999974","20.105190899999943, -87.47287899999972"
"29.622504699999908, -107.05726549999999","29.42901030000003, -107.03022480000013"
"21.163534899999977, -100.06371260000023","21.061729500000013, -99.93785719999991"
"21.50174860000001, -99.38884739999916","21.6179857000001, -99.45295210000033"
"25.537490900000012, -103.2280459","25.499902299999974, -103.40084330000008"
"25.776102600000062, -100.3675586000003","25.580327700000066, -100.27135309999996"
"19.631847400000044, -99.92844879999984","19.57892090000006, -99.77343959999996"
"21.122738000000115, -99.91018830000003","21.123647700000014, -99.7441310999998"
"19.689980700000007, -101.23178539999994","19.69366810000008, -101.08823769999995"
"29.570473700000033, -107.07954569999973","29.76049479999997, -107.07160860000022"
"20.83432645000002, -100.04853550000018","20.78707599999995, -100.19610380000015"
"25.51752770000001, -103.56698909999987","25.650847499999905, -103.42518915000008"
"25.619395599999965, -100.28677839999992","25.76631770000003, -100.28530460000049"
"29.905293799999978, -107.07808480000018","29.70700540000014, -107.07131089999992"
"29.931653200000163, -107.08921859999946","29.780079699999995, -107.07518130000018"
"22.623666899999996, -102.25851464999997","22.60158829999993, -102.40427189999959"
"29.818116000000007, -107.08605300000002","29.651706700000005, -107.05165969999985"
"20.529355400000018, -99.66090920000006","20.68309980000003, -99.7219428000001"
"25.560563099999975, -100.25387420000001","25.745231199999964, -100.41356890000027"
"19.96467120000004, -87.46615460000002","19.801538299999926, -87.47940209999986"
"25.760851600000027, -100.24386670000011","25.60874080000003, -100.3524417000002"
"21.2107094000001, -99.85945299999997","21.09880069999996, -99.77742740000014"
"20.695947000000054, -99.8399129999999","20.664081999999958, -99.9827750000003"
"20.874376899999984, -99.92691789999975","21.00606450000002, -100.01994549999985"
"21.226883700000105, -99.34698010000027","21.31314330000004, -99.44888460000034"
