origin,destination
"45.356432599999856, 25.55594119999995","45.195255199999714, 25.643297199999992"
"44.94353129999996, 26.214749500000117","44.93499039999994, 26.016852000000014"
"46.10141889999995, 22.847710000000017","46.20706809999986, 22.7190684"
"43.83750739999984, 28.46066969999999","43.767980900000104, 28.56481930000008"
"43.944725000000005, 28.1912106","43.9605033, 28.393422099999995"
"47.55665290000013, 22.82988049999995","47.67818560000002, 22.84206480000003"
"44.530686500000286, 27.37087780000005","44.62083009999978, 27.577188300000092"
"47.371979100000054, 22.04603019999989","47.49223980000015, 22.09442179999996"
"45.79969259999979, 21.50701250000004","45.76660609999999, 21.32261740000006"
"44.25717169999999, 27.276877699999986","44.20794969999985, 27.13225060000003"
"46.76294599999981, 22.26526869999991","46.638270700000106, 22.400845400000026"
"44.319584400000004, 26.155994599999996","44.22028129999996, 26.25066390000004"
"46.56642149999991, 21.728561799999948","46.66669029999991, 21.840690199999983"
"45.23256550000002, 28.310686600000068","45.3509295999999, 28.15922260000003"
"44.11381330000009, 25.847807800000112","44.12221770000019, 25.637743999999977"
"44.41636869999996, 23.728314699999903","44.51152500000016, 23.566172800000004"
"44.98378209999996, 28.61306800000005","44.887925700000004, 28.69849279999996"
"44.38349419999991, 23.449555600000036","44.406292099999696, 23.25088699999992"
"47.18911459999969, 24.11525839999978","47.20734930000111, 24.32652670000001"
"45.014315499999995, 28.883708799999972","44.94252869999991, 28.76287810000001"
"44.46450449999991, 22.71991360000004","44.45104369999997, 22.548904999999984"
"45.9051799, 26.00130570000001","45.77240900000003, 25.833014899999984"
"47.66000619999997, 23.554203600000072","47.673788499999944, 23.735071799999933"
"47.476575100000034, 27.486682400000028","47.58491269999999, 27.382509000000084"
"44.10569950000004, 24.488940700000057","44.08451220000021, 24.693907600000017"
"44.66506180000003, 22.841512299999955","44.61398840000006, 22.69997649999999"
"43.93903779999998, 28.368960299999948","43.99591260000008, 28.511270900000028"
"46.39765739999999, 28.110467799999977","46.51172249999987, 28.058785400000012"
"44.193135600000026, 27.353072500000017","44.263519299999956, 27.498849200000063"
"47.74648299999985, 23.07758700000011","47.77824160000003, 22.8716385"
"46.630393600000055, 21.521060800000015","46.79058250000003, 21.677908299999956"
"46.2018350999998, 22.763926700000013","46.05741199999997, 22.76564869999996"
"47.53619429999994, 23.388977899999972","47.41715070000012, 23.476253500000006"
"44.862915200000295, 22.9511497","44.74437069999993, 22.968317899999967"
"45.995343200000185, 20.372869499999922","46.05924999999992, 20.55784590000001"
"45.9633557, 21.422334000000006","45.913654399999956, 21.30488889999991"
"44.19752980000013, 27.080454299999946","44.209801399999876, 27.279283899999914"
"44.066823800000186, 24.55138990000004","43.945209399999825, 24.602899500000017"
"46.50703029999989, 21.464520199999974","46.66999949999996, 21.525352600000062"
"47.60112009999992, 26.78134200000004","47.55002800000021, 26.927793299999927"
"48.00445449999986, 23.54599980000002","47.95850790000007, 23.694335299999967"
"44.75373069999996, 26.64919510000009","44.627800200000955, 26.46918720000001"
"46.08715140000021, 27.50130319999994","45.97135439999999, 27.347816399999807"
"44.74971630000004, 27.449329900000002","44.576800700000085, 27.34116309999997"
"46.06568189999983, 23.28304919999996","46.168648299999916, 23.16413639999991"
"44.54452759999969, 28.585974599999904","44.62581150000007, 28.73890230000001"
"44.31221299999992, 25.897071600000004","44.135579199999974, 25.708097999999993"
"47.808763800000065, 23.228740099999957","47.870326799999894, 23.023917200000014"
"46.02777049999976, 20.901919800000062","46.07108700000039, 20.755657699999983"
"44.648378400000404, 23.462484200000105","44.776377600000146, 23.388796899999928"
"44.77259580000013, 23.52451279999997","44.911872400000014, 23.535239600000175"
"46.93272899999992, 22.118265699999796","46.768601600000025, 22.177499100000016"
"47.374649200000015, 25.471789499999993","47.251608100000205, 25.36989120000001"
"43.783103000000075, 28.34038410000002","43.879491300000254, 28.366823100000065"
"44.636008799999914, 22.585968699999935","44.73137050000013, 22.388486600000054"
"46.48329489999974, 25.73818990000002","46.31739940000013, 25.838847100000034"
"45.08172700000013, 23.314938700000184","45.00303949999987, 23.171268400000116"
"45.148342500000005, 23.129852399999994","45.01962779999998, 23.167627300000067"
"44.59956640000003, 25.334141100000032","44.6052803999999, 25.145183800000087"
"47.302772399999995, 25.134916700000037","47.33559709999965, 25.345148300000048"
"47.92145149999997, 26.816544899999997","48.03439699999997, 26.824222000000137"
"45.751046099999975, 27.615781299999867","45.70746159999979, 27.426364099999983"
"45.924144600000126, 21.306297799999957","45.89977709999994, 21.441008199999885"
"47.43955100000006, 23.480513200000047","47.30719550000019, 23.57521020000004"
"46.7665476, 26.83186060000002","46.626184800000054, 26.871542599999955"
"47.291938199999834, 22.428491000000022","47.349825900000646, 22.246977199999954"
"46.44089559999985, 26.69507149999997","46.54839320000024, 26.83309110000001"
"44.810270700000004, 24.6449474","44.672435500000006, 24.65596609999997"
"45.71988630000007, 24.24958489999991","45.8868287, 24.168696100000002"
"46.85165290000012, 23.13015060000017","46.8605526000003, 22.917218000000055"
"45.72289419999998, 21.158467200000022","45.685368099999764, 21.301382000000032"
"45.73666050000013, 22.571493600000036","45.79445370000014, 22.725836499999993"
"47.85369329999995, 26.405541","47.779311799999974, 26.56403960000007"
"47.838743199999996, 22.905125300000048","47.89583905000026, 23.119192200000036"
"45.915423899999944, 20.67145450000001","45.86193759999985, 20.800958599999987"
"44.99404490000017, 29.62011590000001","44.890803699999886, 29.604887699999956"
"45.79657220000007, 22.777919499999847","45.755423699999916, 22.6136976"
"44.588931199999976, 27.50981820000017","44.53727550000001, 27.33874850000002"
"44.99909019999987, 23.511831099999963","45.09756209999971, 23.66730469999992"
"44.13198760000011, 23.167389900000057","44.24900570000001, 23.244432500000013"
