origin,destination
"45.47840420000016, -74.30826099999983","45.45250739999981, -74.15505679999974"
"46.159688200000936, -70.61869170000007","46.08674619999983, -70.76746709999988"
"48.15134239999989, -66.32623619999973","48.1205550000001, -66.16243590000026"
"45.8014367, -73.4390091","45.907581800000294, -73.37412360000008"
"45.58399899999999, -73.82688919999983","45.47075640000012, -73.73691509999964"
"48.441082399999615, -70.9755259000001","48.457327700000135, -71.11110289999985"
"46.389718799999876, -72.4719592000001","46.45692429999999, -72.26338750000002"
"49.21782380000007, -65.72398409999987","49.206072300000024, -65.88463399999978"
"49.11920149999972, -66.46528959999982","49.177508100000054, -66.33366760000023"
"48.459696524999956, -71.57903069999965","48.55118169999996, -71.67720370000005"
"47.44931229999995, -70.48683080000015","47.57645720000011, -70.57360330000024"
"45.992256099999594, -71.81208170000033","46.06250459999998, -71.98509349999976"
"48.43373339999991, -71.08737019999991","48.36664219999973, -71.15071769999969"
"49.24066150000016, -65.6986588","49.22540179999993, -65.87171309999955"
"45.22095680000006, -73.51338949999996","45.12881120000028, -73.56296910000016"
"45.98846710000006, -71.96946439999928","46.06731650000012, -72.06514889999956"
"46.49863190000001, -75.4502602","46.55219519999982, -75.53662759999985"
"46.02502969999994, -71.22402609999997","46.12249590000026, -71.2621550999997"
"45.70690700000001, -73.0549723000001","45.59888919999996, -72.99143750000013"
"48.51212330000001, -72.41023650000005","48.48630770000011, -72.2977636000001"
"48.39794760000006, -71.04580429999994","48.32100170000105, -71.00043950000008"
"47.01627330000018, -70.48290919999994","46.98304199999994, -70.61488549999979"
"45.32782730000004, -73.82779590000042","45.356294499999514, -73.64481260000007"
"45.98894450000025, -71.88667419999946","46.045611000000164, -72.0133694999995"
"46.06655759999984, -71.38272390000056","45.985967600000286, -71.47108519999962"
"47.40888519999996, -61.86718599999996","47.364655599999836, -61.962136600000385"
"49.07861179999999, -68.40235020000023","49.13960390000016, -68.41467859999997"
"46.613238500000136, -75.6936186000003","46.55488630000005, -75.58867630000024"
"45.34611409999995, -73.14880359999954","45.31800010000024, -73.3088921"
"48.25818570000048, -79.19070019999968","48.23104000000005, -79.02622270000003"
"49.15168239999973, -66.40227789999977","49.11151819999975, -66.60374139999985"
"47.83558859999987, -69.54158989999999","47.75560210000116, -69.47646320000015"
"45.52292070000021, -75.50362189999964","45.60800920000043, -75.49548710000069"
"45.688406700000236, -75.96655529999938","45.61791230000001, -76.00716919999999"
"45.78214059999971, -76.08888920000017","45.74576560000006, -76.01219079999983"
"48.303211500000295, -79.02489150000022","48.17353600000029, -78.94402059999985"
"45.36325200000004, -73.10414309999945","45.31432030000002, -72.96134600000015"
"46.8510385000001, -71.20427179999972","46.91411950000005, -71.35633889999997"
"48.34762040000036, -70.88222750000006","48.3494261000002, -70.71330729999991"
"47.678736999999906, -70.27879450000002","47.66920450000005, -70.11881220000002"
"45.4776351, -74.23225140000008","45.38058400000008, -74.26658840000044"
"48.49777190000013, -68.48695750000005","48.5349099, -68.32803589999983"
"48.92738880000021, -64.30924180000014","49.040063800000205, -64.4763357000001"
"48.25734710000002, -78.50912629999988","48.29880720000053, -78.56962739999994"
"45.80259160000053, -73.78277010000008","45.90774259999999, -73.77043600000003"
"45.40465330000007, -74.28817209999993","45.39805219999985, -74.15952080000022"
"47.404680000000255, -69.4466000000002","47.47485969999994, -69.39349769999995"
"48.500957799999924, -72.21419889999984","48.5739596999985, -72.28229280000004"
"45.578344600000165, -73.72444809999988","45.624693700000016, -73.56274440000016"
"45.273973399999825, -74.24733320000018","45.28417039999981, -74.09244199999985"
"44.50625560000001, -80.01482809999999","44.59845140000017, -80.00688610000007"
"47.75695300000085, -83.41070060000041","47.6779667999999, -83.45070230000016"
"43.85388807500007, -80.64054345000005","43.81245619999998, -80.53698830000026"
"45.04386530000001, -75.53731169999963","44.98780960000035, -75.61475029999971"
"48.96223150000266, -84.9979320000002","48.896211500000106, -85.03419030000002"
"45.26112549999992, -74.88153470000003","45.238830300000316, -74.78030600000018"
"44.995693950000145, -78.29989147500028","45.07675309999999, -78.22351479999999"
"44.17774450000003, -77.97971649999988","44.15547180000005, -78.08761979999993"
