origin,destination
"42.32586669999992, -0.47873259999998413","42.321849899999854, -0.169949799999996"
"37.5561381, -1.2743992999999982","37.74822880000025, -1.1394052000000117"
"38.895134400000096, -6.996875099999994","38.842058500000064, -6.873042999999987"
"41.42670159999988, 1.9689058000000095","41.44788970000015, 2.1345242999999856"
"41.44361210000006, 2.0476680999999934","41.367297600000065, 2.1220976999999923"
"41.67109560000008, 1.9957536000000091","41.76562999999948, 1.802620900000013"
"42.97214880000008, -6.355466700000002","42.95182270000006, -6.084321400000005"
"41.410107800000084, 2.1439828000000074","41.418362999999935, 1.9524715000000084"
"41.42568400000005, 1.9039056000000087","41.43229140000029, 2.2015183000000134"
"39.94623960000004, -0.3014967999999934","39.946831700000146, -0.1703353000000097"
"43.23565340000001, -4.219629700000017","43.34608629999991, -4.3572785000000085"
"40.41884639999999, -2.9179699000000032","40.48048730000017, -3.2080539999999917"
"38.585419600000144, -0.07682660000000828","38.642001400000375, 0.05589419999998635"
"41.265194300000225, 1.9538337000000081","41.8692594000003, 2.235090900000013"
"42.345075700000315, -0.5266535000000189","42.31906640000005, -0.3007245999999956"
"36.50949510000009, -4.662448899999992","36.538112999999996, -4.825282000000009"
"38.99175530000002, 1.5761876000000008","38.915910900000256, 1.4220921000000153"
"42.37240480000033, -0.5724819000000191","42.31619860000018, -0.277302399999996"
"41.284210200000196, 2.0956233000000024","41.482109700000834, 2.174013299999985"
"41.62077610000003, 2.018407499999996","41.73747610000001, 1.949157800000005"
"41.26120710000051, 1.9239134","41.85271880000027, 2.246943800000005"
"37.847862300000074, -2.9596380999999954","37.73559170000009, -2.9693558000000007"
"42.23796939999988, 3.208312400000002","42.179583399999906, 3.0602967000000043"
"40.431139599999995, -2.965670000000001","40.51814789999995, -3.2043730000000137"
"42.327232899999935, -0.13934910000000164","42.30868280000021, -0.3625506999999928"
"42.321409200000375, -0.4350157000000046","42.321957500000046, -0.18167809999999776"
"41.20876770000007, 1.692493200000006","41.59477180000008, 2.3055164000000223"
"39.13206390000014, -1.834826200000006","38.909592599999954, -1.957682999999997"
"41.91454399999977, -8.857965300000012","42.360886400000226, -8.532976099999983"
"40.318767999999956, -3.6388175999999945","40.385472599999886, -3.8008003000000006"
"40.46229799999994, -3.2687001999999823","40.4870445999999, -3.023476399999987"
"41.654544800000046, 2.7033035000000085","41.42787970000006, 1.9686747999999994"
"36.47368770000003, -5.039425500000023","36.492158399999944, -4.691704600000009"
"36.52476350000018, -5.3661172999999955","36.48732449999961, -4.717586100000002"
"42.331010899999924, -0.486361299999984","42.32153349999985, -0.176116899999996"
"42.21751419999981, 2.286419000000011","42.250500400000185, 2.488201300000005"
"42.316743499999994, -0.3748510999999999","42.351073600000156, -0.5402540999999994"
"43.08832550000025, -7.03370960000003","42.98100220000011, -7.014453599999981"
"40.60101220000007, 0.07363930000000525","40.63050780000003, 0.3098498000000083"
"40.48356820000027, -3.0201271999999983","40.52638219999998, -3.2197759000000117"
"37.512275800000005, -6.252482699999996","37.34519579999992, -6.175308299999985"
"41.517396700000866, 2.017771399999986","41.69622790000006, 1.9975715000000083"
"37.721814799999905, -2.9948474000000114","37.84776630000008, -2.959087899999995"
"42.36463770000001, 1.4024165999999985","42.24069069999995, 1.5362590999999992"
"42.34718649999993, 3.0494875999999937","42.345015500000216, 3.2085485999999963"
"37.31376959999999, -6.047949699999988","37.370174199999894, -5.749749000000013"
"41.265550199999836, 2.0050143999999603","41.53383260000005, 2.1659322000000056"
"42.550772500000384, -7.100510900000003","42.51550410000001, -7.303364199999973"
"36.19285460000025, -6.0197553000000115","36.14349480000028, -5.854694500000005"
"43.125062100000065, -3.7262108999999803","43.22301649999998, -3.9504420999999876"
"42.365602800000055, 2.405625700000001","42.28881560000021, 2.481919599999992"
"42.325360599999954, -0.42452920000000716","42.36687430000033, -0.5616899000000223"
"40.53044839999982, -3.1106890000000003","40.69195730000007, -3.2348229999999862"
"41.281087299999975, 2.085222000000003","41.42611520000025, 2.1760551999999778"
"38.589856200000156, -0.13360910000000908","38.649800700000135, 0.07734019999999439"
"41.72794749999998, 1.983254000000006","41.598536700000004, 1.9777309999999917"
"41.45220959999987, 2.236571399999973","41.42736120000008, 1.949290800000003"
"41.433045599999836, 1.9135891999999937","41.42259830000003, 2.212768200000008"
"41.77958279999987, 1.852705200000011","41.73999089999984, 1.9658857000000132"
"42.33667279999988, -0.5055668999999846","42.32313840000003, -0.20761909999998227"
"42.31735170000017, 3.0355850000000038","42.240628900000125, 3.216095299999999"
"42.53285870000012, -7.290820100000001","42.518709399999864, -7.163595299999969"
"42.3253416999999, -0.24374699999999613","42.31547229999988, -0.4641401999999836"
"42.329546699999945, -0.1288749000000016","42.313796600000195, -0.34696459999998774"
"42.324703199999924, -0.4771004999999841","42.32572959999989, -0.24002959999999618"
"42.53079960000078, -7.1423328999999764","42.51630950000002, -7.310602699999971"
"42.43237330000003, -8.531200499999997","41.91343850000055, -8.872869499999995"
"42.644159400000035, -6.380319700000006","42.638151900000054, -6.654569900000002"
"41.73445590000002, 1.9798909000000071","41.576700300000184, 2.086562800000009"
"43.4820389000001, -8.276267499999987","43.38244599999991, -8.143922899999998"
"41.39207340000005, 1.9927173000000147","41.48236290000006, 2.185838999999995"
"42.826511499999924, -1.647642799999985","42.74080600000001, -1.8427688999999896"
"42.36074780000033, -0.554021100000019","42.31841790000008, -0.31652549999999546"
"37.96519489999975, -0.9427561000000171","37.94808230000005, -1.1586217000000074"
"41.24986250000036, 1.7902671999999908","41.68523269999998, 2.2827022999999755"
"36.56390890000011, -4.600425799999998","36.500439199999995, -4.82482310000002"
"42.474260000000186, -8.616032100000005","42.64146649999999, -8.748311300000001"
"41.24253020000021, 1.8574605999999907","41.620782499999954, 2.5507201000000044"
"40.25880229999994, -3.406433500000006","40.818992600000115, -4.028444700000017"
"39.08201189999963, -1.7610615999999943","38.86828480000006, -1.6633379000000006"
"41.356878700000266, 1.9487341000000065","41.46461660000002, 2.1253553000000074"
